,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
6787,6886,6075013300,4232,San Francisco,94118,San Francisco,-122.4524293,37.7887307,634.36,44.87,38.97,4.8,42.43,24.5,15.04,18.4,23.31,53.2769556,1912.0,1.290169133,13.17141859,141019.0,2.26
6788,6887,6053013600,4396,Monterey ,93955,Seaside,-121.8432526,36.6015572,351.88,16.61,14.52,1.79,0.46,50.14,56.4,52.2,75.81,66.26686657,1261.0,1.685157421,5.683125737999999,46313.0,3.17
6808,6907,6081600401,3240,San Mateo,94014,Daly City,-122.44436090000002,37.70545120000001,468.65,27.69,18.04,2.22,1.74,58.26,66.86,17.3,21.06,17.02325581,2242.0,1.921860465,8.368395543,80184.0,3.18
6814,6913,6073007400,6590,San Diego,92107,San Diego,-117.235253,32.7451404,498.71,30.57,31.49,3.88,23.26,32.67,29.7,26.7,39.07,66.54325143,1421.0,1.735779199,7.900637067000001,70045.0,2.27
6820,6919,6075032902,3831,San Francisco,94122,San Francisco,-122.4906443,37.7526805,786.84,55.9,21.37,2.63,4.64,17.64,5.55,25.8,37.52,30.61371841,1858.0,1.693140794,11.1076195,96208.0,3.21
6823,6922,6059099243,4287,Orange ,92646,Huntington Beach,-117.9840914,33.664929,531.46,33.95,35.51,4.37,33.32,22.96,12.27,12.7,11.7,15.300859599999999,2327.0,2.038968481,5.591288776,101329.0,2.45
6828,6927,6073008352,3517,San Diego,92126,San Diego,-117.1381437,32.9272107,290.28,11.32,18.94,2.33,2.39,35.0,33.52,17.9,22.33,53.75347544,1721.0,2.224281742,6.273782002000001,89250.0,3.85
6829,6928,6075031100,6193,San Francisco,94112,San Francisco,-122.4461642,37.7296356,1384.4,80.36,30.02,3.7,19.71,32.06,28.86,13.3,12.92,33.76205788,1991.0,1.487942122,9.337669562,110417.0,2.76
6830,6929,6075042602,3243,San Francisco,94118,San Francisco,-122.4754787,37.78337929999999,942.39,64.67,30.22,3.72,20.21,19.9,8.0,14.0,14.12,70.78814172,1880.0,1.1670281999999998,16.85486938,104943.0,2.23
6832,6931,6037264302,5683,Los Angeles,90049,Los Angeles,-118.4768543,34.0472018,745.33,53.43,46.88,5.77,63.75,12.73,1.82,15.0,16.15,64.0195054,2115.0,1.4629049109999999,6.8744665110000005,90440.0,1.87
6833,6932,6001423700,3633,Alameda ,94705,Berkeley,-122.248923,37.8618413,592.5,40.69,32.58,4.01,25.77,22.91,12.17,45.6,67.83,57.0272259,1272.0,1.316409124,7.547360837,83347.0,2.39
6841,6941,6075016900,2924,San Francisco,94114,San Francisco,-122.4324782,37.7670961,442.93,25.09,26.21,3.23,11.82,23.94,14.0,17.8,22.07,72.5848564,1666.0,0.850522193,21.02715513,102218.0,1.88
6848,6948,6001405000,3136,Alameda ,94610,Oakland,-122.2190899,37.8121648,1329.47,78.98,33.19,4.09,27.08,46.34,51.4,17.2,20.89,37.46612466,1522.0,1.650406504,7.462935389,122237.0,2.2
6856,6956,6083000302,4138,Santa Barbara,93105,Santa Barbara,-119.7222979,34.4309086,721.3,51.74,29.43,3.63,18.37,23.23,12.77,35.3,52.96,79.22651934,1443.0,1.4248618780000002,7.17335602,54444.0,2.1
6866,6967,6037701202,3268,Los Angeles,90403,Santa Monica,-118.4898132,34.033924299999995,686.27,49.0,37.92,4.67,39.63,26.43,18.73,10.8,8.42,67.24817107,1905.0,1.4276871130000002,17.76847498,98657.0,1.86
6867,6968,6059099215,5203,Orange ,92646,Huntington Beach,-117.9585824,33.6756654,648.02,46.03,36.46,4.49,35.71,29.26,23.86,8.2,4.41,29.98921251,1908.0,2.009708738,5.819057605,92909.0,2.74
6874,6975,6081609201,3574,San Mateo,94070,San Carlos,-122.2567366,37.4991014,649.87,46.21,35.94,4.43,34.41,30.42,25.88,11.8,10.17,42.38035264,1743.0,1.743702771,6.04657794,87378.0,2.31
6875,6976,6073007908,2819,San Diego,92109,San Diego,-117.2344938,32.7981576,579.16,39.35,24.29,2.99,8.39,22.26,11.26,31.2,46.69,84.41649196,1483.0,1.6079664569999998,12.61163386,55799.0,2.26
6877,6978,6073008329,6347,San Diego,92130,San Diego,-117.235812,32.944286,1586.07,84.65,26.75,3.3,12.69,12.9,1.91,25.3,36.67,55.30495553,2117.0,1.4996823380000002,5.038953949,89417.0,2.09
6884,6985,6037620702,7059,Los Angeles,90278,Redondo Beach,-118.3791618,33.8620063,440.12,24.84,43.9,5.41,55.58,27.67,20.78,11.3,9.11,30.78182562,1921.0,2.005730659,7.461042383,132587.0,2.87
6888,6989,6075021000,4196,San Francisco,94110,San Francisco,-122.422849,37.7515789,405.45,21.44,27.45,3.38,14.14,57.85,66.39,16.4,19.08,77.82909931,1572.0,0.987066975,27.99035733,98260.0,2.05
6895,6996,6059062605,3094,Orange ,92651,Laguna Beach,-117.78478090000002,33.542518,730.53,52.45,30.93,3.81,21.71,28.63,22.75,17.9,22.33,70.45454545,1793.0,1.3931818180000002,6.801956504,69722.0,1.73
6897,6998,6087121600,6159,Santa Cruz,95062,Santa Cruz,-121.9700357,36.95971760000001,502.23,31.01,26.46,3.26,12.2,29.9,24.92,28.7,42.6,48.70719776,1222.0,1.749126485,5.624256287000001,55833.0,2.31
6902,7004,6059042339,3208,Orange ,92629,Dana Point,-117.6965584,33.4800989,445.41,25.44,24.91,3.07,9.58,29.15,23.64,17.6,21.68,43.32268371,2056.0,1.90798722,5.752315905,80125.0,2.32
6914,7016,6085502302,2826,Santa Clara,95125,San Jose,-121.9083909,37.308305,840.67,59.53,35.89,4.42,34.26,27.3,20.23,16.7,19.66,66.98039216,1589.0,1.764705882,7.679673485,83507.0,2.21
6917,7019,6073008343,4587,San Diego,92122,San Diego,-117.2175882,32.862655100000005,512.53,32.22,23.26,2.87,7.08,18.52,6.45,50.6,73.88,78.96604156,1642.0,1.581348201,10.42213486,57632.0,2.64
6918,7020,6073008363,4921,San Diego,92122,San Diego,-117.2229262,32.8654716,510.74,31.95,25.15,3.1,10.01,18.52,6.45,44.9,66.81,92.73057701,1723.0,1.335756474,35.01043471,57951.0,2.56
6920,7022,6081605200,3626,San Mateo,94010,Burlingame,-122.3766383,37.5834198,552.26,36.58,30.04,3.7,19.76,27.39,20.41,12.0,10.58,19.73058637,2013.0,2.072900158,5.421121186000001,149722.0,2.95
6935,7037,6075016700,4652,San Francisco,94117,San Francisco,-122.4377358,37.7703481,632.45,44.63,27.5,3.39,14.29,30.11,25.32,16.5,19.25,70.60280759999999,1861.0,0.8744838979999999,19.97465113,147237.0,1.96
6937,7039,6085509700,3128,Santa Clara,94041,Mountain View,-122.0731778,37.3853495,1157.14,73.88,42.52,5.24,51.67,18.78,6.66,10.9,8.56,61.64772727,2173.0,1.678977273,5.440874132,114500.0,2.18
6945,7049,6059062900,1626,Orange ,92663,Newport Beach,-117.9163437,33.612382700000005,975.93,66.55,42.39,5.22,51.33,27.78,21.03,13.6,13.41,17.33333333,2438.0,1.821333333,6.5979735360000005,136250.0,2.02
6946,7050,6059042334,5300,Orange ,92677,Laguna Niguel,-117.7049711,33.5603852,431.17,23.86,32.62,4.02,25.91,17.7,5.64,20.7,28.11,35.15294118,1627.0,1.767058824,6.456652494,84063.0,2.38
6949,7053,6085512036,4585,Santa Clara,95123,San Jose,-121.8105416,37.240087,1107.78,72.05,28.39,3.5,16.24,27.79,21.09,11.8,10.17,69.49152542,2296.0,1.949152542,9.203641621000001,102200.0,2.87
6957,7063,6075030301,5658,San Francisco,94122,San Francisco,-122.4692415,37.7569429,1029.6,69.11,28.7,3.54,16.84,20.15,8.14,15.5,17.26,45.10800508,1925.0,1.540872512,12.69686223,130234.0,2.52
6961,7067,6081606400,4820,San Mateo,94402,San Mateo,-122.3257186,37.5614107,736.86,52.86,36.77,4.53,36.57,31.26,27.44,16.3,18.89,62.88537549,1934.0,1.4090909090000001,10.92471087,95774.0,2.02
6962,7068,6085511302,4062,Santa Clara,94301,Palo Alto,-122.16220590000002,37.4480602,512.68,32.23,31.92,3.93,24.18,14.77,3.14,19.3,25.34,76.07677903,1706.0,1.155430712,8.726036142,81029.0,1.87
6963,7069,6037264102,2873,Los Angeles,90049,Los Angeles,-118.4693771,34.0595085,1645.56,85.84,47.54,5.86,65.51,14.77,3.14,16.0,18.21,68.4516129,2142.0,1.436774194,15.82085593,95242.0,1.7
6967,7073,6001420200,2898,Alameda ,94706,Albany,-122.2974624,37.8944611,394.65,20.58,31.08,3.83,22.14,28.09,21.49,22.8,31.98,58.14516129,1561.0,1.4685483869999998,10.83394442,89194.0,2.68
6981,7087,6001403701,2587,Alameda ,94610,Oakland,-122.2586656,37.81121339999999,537.97,34.74,35.01,4.31,32.08,49.77,55.79,23.3,33.12,87.46286393,1306.0,0.869875223,39.15485678,66086.0,1.6
6984,7090,6059032033,3624,Orange ,92692,Mission Viejo,-117.63999640000002,33.645284499999995,317.22,13.66,23.89,2.94,7.78,24.23,14.59,14.5,15.29,48.54631508,1867.0,1.8776200140000001,6.530801625,93914.0,2.47
6987,7093,6037576700,4047,Los Angeles,90803,Long Beach,-118.1618264,33.7618269,997.27,67.53,34.32,4.23,30.14,23.23,12.77,26.6,38.88,64.79346782,1282.0,1.378482229,10.10392015,60972.0,1.8
6991,7097,6081608002,3517,San Mateo,94404,San Mateo,-122.2676162,37.5485489,238.75,7.71,23.61,2.91,7.44,22.07,10.91,2.7,0.1,19.50146628,3419.0,1.994868035,6.488634947,144286.0,2.64
6993,7099,6075016801,3218,San Francisco,94117,San Francisco,-122.4290086,37.7713294,542.79,35.33,29.01,3.57,17.45,34.32,32.07,23.2,32.92,79.7752809,1638.0,0.6953807740000001,28.61854731,88929.0,2.02
7004,7110,6073007905,2584,San Diego,92109,San Diego,-117.2526157,32.799699100000005,611.45,42.76,19.16,2.36,2.51,22.26,11.26,44.0,65.54,82.10526316,1483.0,1.6736842109999999,9.42079687,64000.0,2.29
7007,7113,6073017031,3853,San Diego,92127,San Diego,-117.0847186,33.0281424,1838.2,88.9,48.99,6.03,69.81,15.57,3.7,13.0,12.19,30.23082651,1779.0,1.816083395,5.134438422,92531.0,2.86
7011,7117,6085511301,3671,Santa Clara,94301,Palo Alto,-122.1533718,37.4431603,468.47,27.65,30.87,3.8,21.56,14.77,3.14,16.4,19.08,61.465852299999995,2319.0,1.45141588,7.394826004,99219.0,2.11
7027,7134,6075015802,2965,San Francisco,94115,San Francisco,-122.4385023,37.778079,445.93,25.49,27.85,3.43,15.15,36.5,36.38,29.1,43.26,78.58056266,1401.0,0.891943734,37.06890559,107143.0,2.07
7032,7139,6081605300,4602,San Mateo,94010,Burlingame,-122.3620094,37.5820548,714.39,51.18,36.47,4.49,35.74,27.39,20.41,16.6,19.46,45.14905149,1894.0,1.788075881,6.845970265,113984.0,2.51
7040,7147,6075031000,3494,San Francisco,94112,San Francisco,-122.4571587,37.7286172,353.45,16.71,23.96,2.95,7.9,41.47,44.45,12.1,10.79,21.2749616,2552.0,1.738095238,6.428944682000001,128517.0,2.76
7046,7153,6073008362,3141,San Diego,92037,La Jolla,-117.2334092,32.858972800000004,1781.58,88.14,34.52,4.25,30.69,16.66,4.69,31.2,46.69,52.95275591,1950.0,1.67519685,6.9591862,73125.0,2.21
7055,7162,6059032055,3884,Orange ,92688,Rancho Santa Margarita,-117.5842869,33.6425298,513.04,32.27,27.47,3.38,14.2,13.89,2.47,38.3,57.23,47.64581869,1516.0,1.6914968380000002,5.2862046110000005,71027.0,2.7
7056,7163,6067008506,2520,Sacramento ,95630,Folsom,-121.1389007,38.6706643,625.82,43.97,18.85,2.32,2.33,26.29,18.48,26.5,38.69,100.0,1352.0,1.074346952,5.447271044,55210.0,1.82
7071,7178,6075030202,4313,San Francisco,94122,San Francisco,-122.4673274,37.7630839,676.85,48.28,26.79,3.3,12.78,24.56,15.32,19.2,25.1,72.73150302,1862.0,1.0237319679999999,24.45203303,105457.0,2.13
7091,7198,6059075607,6065,Orange ,92782,Tustin,-117.78209479999998,33.7399828,428.82,23.66,34.24,4.22,29.91,21.42,9.85,16.5,19.25,40.31770045,1976.0,1.692133132,5.165672257,85167.0,2.22
7094,7201,6059062638,6161,Orange ,92656,Aliso Viejo,-117.7339145,33.5791773,567.29,38.11,27.32,3.37,13.84,23.21,12.73,5.4,1.31,50.87209302,1839.0,1.898671096,7.411791292999999,106250.0,2.69
7095,7202,6113010511,3135,Yolo ,95616,Davis,-121.77971399999998,38.5577814,253.96,8.75,24.01,2.96,7.95,23.36,13.04,28.3,41.97,57.52608048,1470.0,1.56557377,6.236695739,73750.0,2.59
7100,7207,6075030101,4233,San Francisco,94122,San Francisco,-122.4597306,37.7642357,547.29,35.88,28.81,3.55,17.04,20.36,8.43,20.9,28.6,69.7256386,1824.0,0.95269631,24.69465377,94857.0,2.24
7108,7215,6081612600,4156,San Mateo,94025,Menlo Park,-122.1817224,37.4492215,520.49,33.01,35.56,4.38,33.47,23.74,13.65,13.1,12.43,68.33498513,2105.0,1.436075322,6.269596011,133241.0,2.28
7116,7223,6097151306,3636,Sonoma ,94928,Rohnert Park,-122.6932768,38.347139,338.27,15.37,20.06,2.47,3.24,40.74,43.11,27.9,41.27,43.74193548,1361.0,1.636129032,5.624664534,54836.0,2.27
7124,7233,6001421800,2007,Alameda ,94703,Berkeley,-122.2782006,37.8802854,373.84,18.49,27.52,3.39,14.34,71.31,79.53,15.9,18.05,31.98294243,1691.0,1.463752665,7.182823821,110000.0,2.25
7126,7235,6075017000,3689,San Francisco,94114,San Francisco,-122.43949750000002,37.7648874,484.63,29.23,27.81,3.42,15.0,18.07,5.95,10.1,7.24,44.61893764,2130.0,1.077136259,18.65930431,140152.0,1.83
7127,7236,6001420300,4571,Alameda ,94706,Albany,-122.3182668,37.89061020000001,1957.73,90.5,45.08,5.55,58.88,28.32,22.04,11.5,9.49,50.84398977,1542.0,1.5575447569999998,6.078686012,86417.0,2.39
7129,7238,6001404101,2929,Alameda ,94611,Oakland,-122.2497952,37.83007720000001,464.4,27.16,30.17,3.72,20.14,30.93,26.94,16.5,19.25,60.63132817,1523.0,1.222156045,11.88423813,86635.0,1.89
7131,7240,6037621400,4414,Los Angeles,90277,Redondo Beach,-118.3796449,33.8227549,582.35,39.63,37.3,4.59,37.98,22.8,12.03,12.3,11.07,48.25870647,1744.0,1.759535655,5.739429685,88266.0,2.41
7134,7243,6073018000,3711,San Diego,92008,Carlsbad,-117.3499851,33.154791499999995,467.08,27.51,31.74,3.91,23.82,30.97,27.03,12.9,12.07,77.80244173,1613.0,1.444506104,5.739191691,80083.0,1.8
7145,7255,6075033000,7764,San Francisco,94116,San Francisco,-122.4834271,37.73815670000001,1178.93,74.65,24.96,3.07,9.62,22.35,11.46,23.0,32.46,41.14391144,2100.0,1.6317343169999998,7.293773346,83896.0,2.98
7151,7261,6073007903,4487,San Diego,92109,San Diego,-117.2397403,32.8025162,627.81,44.07,23.68,2.92,7.53,22.26,11.26,39.1,58.16,73.87024609,1419.0,1.6451901569999998,11.93750619,57156.0,1.94
7155,7265,6085509401,3212,Santa Clara,94306,Palo Alto,-122.1144543,37.4069811,633.51,44.74,32.5,4.0,25.55,9.79,0.61,15.2,16.67,80.64883324,1782.0,1.433693796,10.69619395,90825.0,2.13
7156,7266,6075012902,3376,San Francisco,94123,San Francisco,-122.4321032,37.8006155,612.55,42.94,44.2,5.44,56.5,14.71,3.03,12.8,11.89,78.31793875,1908.0,1.00097229,23.58947794,119007.0,1.73
7160,7270,6075030900,6581,San Francisco,94127,San Francisco,-122.4682602,37.7283108,719.03,51.54,28.19,3.47,15.89,24.04,14.21,12.0,10.58,9.517712335,2506.0,2.019632949,5.115144014,157820.0,2.93
7175,7286,6075030201,3928,San Francisco,94122,San Francisco,-122.4737784,37.7628146,1048.05,69.77,22.94,2.83,6.66,24.56,15.32,16.2,18.69,76.03565809999999,1741.0,1.180912428,21.38023568,91387.0,2.27
7180,7291,6081608013,4049,San Mateo,94404,San Mateo,-122.2619095,37.54088,866.73,61.0,29.59,3.64,18.72,21.06,9.21,15.8,17.89,44.15430267,3076.0,2.067062315,5.839853722999999,140190.0,2.7
7182,7293,6073008101,4009,San Diego,92037,La Jolla,-117.2778263,32.8329093,581.32,39.57,23.99,2.95,7.93,16.66,4.69,21.6,29.88,60.96911608,1853.0,1.6379126730000002,6.530983981,79083.0,2.05
7188,7299,6073008356,3629,San Diego,92126,San Diego,-117.1397621,32.9209153,494.6,30.2,17.11,2.11,1.28,35.0,33.52,11.9,10.35,44.20821114,1755.0,1.851906158,9.111411186,94205.0,3.11
7194,7305,6083002926,5328,Santa Barbara,93117,Goleta,-119.8606431,34.4130776,630.13,44.38,10.74,1.32,0.07,33.73,31.28,87.7,99.65,100.0,1484.0,1.572316384,21.41734966,17500.0,3.33
7198,7309,6001404000,2819,Alameda ,94611,Oakland,-122.2536542,37.8232774,1104.41,71.9,33.39,4.11,27.5,32.64,29.65,20.2,27.09,70.36363636,1323.0,1.267272727,18.12377257,77065.0,1.78
7201,7312,6083002924,5833,Santa Barbara,93117,Goleta,-119.8562324,34.4128391,531.3,33.94,12.13,1.49,0.22,28.26,21.95,91.8,99.9,100.0,1368.0,1.685160428,13.71435622,18333.0,3.37
7202,7313,6037621104,6649,Los Angeles,90254,Hermosa Beach,-118.3992831,33.8575404,554.15,36.83,40.31,4.96,45.61,13.46,2.13,8.7,5.04,59.81735160000001,1899.0,1.62130898,12.65605346,126743.0,2.09
7217,7331,6075032700,6572,San Francisco,94122,San Francisco,-122.4911676,37.760167,525.93,33.4,19.37,2.39,2.71,24.56,15.32,20.5,27.77,32.18203982,1880.0,1.636733035,11.79027643,103648.0,2.89
7233,7349,6081605500,4914,San Mateo,94010,Burlingame,-122.3482883,37.5765511,489.8,29.7,29.44,3.63,18.38,25.58,17.03,18.1,22.77,76.29952744,1785.0,1.284623773,10.13882745,88321.0,1.92
7237,7353,6075042800,2376,San Francisco,94121,San Francisco,-122.4885865,37.7880433,703.72,50.38,33.36,4.11,27.44,16.89,4.95,8.7,5.04,24.41471572,2170.0,1.785953177,6.582030355,181125.0,2.74
7244,7360,6037463300,2041,Los Angeles,91107,Pasadena,-118.102517,34.139218400000004,606.22,42.27,37.12,4.57,37.46,26.22,18.23,11.8,10.17,41.43337066,1325.0,1.852183651,5.469892177999999,84125.0,2.26
7247,7363,6075013000,4044,San Francisco,94123,San Francisco,-122.4305121,37.7972449,725.85,52.17,41.9,5.16,50.28,15.09,3.39,12.2,10.96,75.13661202,2102.0,1.030444965,28.34205484,151477.0,1.87
7255,7371,6013338203,4564,Contra Costa,94597,Walnut Creek,-122.05409509999998,37.92563300000001,2500.13,94.92,36.57,4.5,35.94,25.06,16.08,11.8,10.17,60.00751033,1783.0,1.470146451,6.737113963,93779.0,1.95
7296,7414,6037620303,4547,Los Angeles,90266,Manhattan Beach,-118.4018082,33.8915717,701.85,50.18,47.45,5.84,65.25,16.77,4.84,8.3,4.53,18.70503597,2287.0,2.133420536,5.342925772,153021.0,2.79
7300,7418,6059063005,1365,Orange ,92660,Newport Beach,-117.8975312,33.6108943,1362.52,79.78,42.78,5.27,52.37,20.08,8.09,8.1,4.26,68.25806452,2895.0,1.5561290319999999,5.784612517999999,124464.0,1.7
7310,7428,6059062639,6996,Orange ,92656,Aliso Viejo,-117.7293374,33.5601414,482.8,29.04,28.78,3.55,16.99,23.21,12.73,9.5,6.11,38.3853211,1902.0,1.8766972480000002,6.316428415,120644.0,2.9
7313,7431,6081608300,3401,San Mateo,94404,San Mateo,-122.24891,37.5590519,147.95,3.16,17.42,2.15,1.41,22.07,10.91,6.9,2.82,49.36440678,2255.0,2.014124294,5.71854303,134630.0,2.62
7321,7439,6041130201,3191,Marin ,94965,Sausalito,-122.4855376,37.8510768,1252.47,76.79,29.15,3.59,17.7,40.27,42.36,11.5,9.49,48.66255144,2474.0,1.609567901,5.1432743610000005,133571.0,1.8
7330,7449,6059052513,5675,Orange ,92604,Irvine,-117.7893092,33.6786721,362.35,17.57,38.65,4.76,41.64,20.82,8.99,16.7,19.66,44.49781659,1817.0,1.712663755,5.972108883,91890.0,2.55
7341,7460,6073007701,3703,San Diego,92109,San Diego,-117.2400754,32.7883849,604.83,42.07,20.25,2.49,3.48,22.26,11.26,20.0,26.65,62.56458431,1771.0,1.554250822,15.15156474,75104.0,1.89
7342,7461,6075017102,3451,San Francisco,94117,San Francisco,-122.4504754,37.76543529999999,533.46,34.19,28.72,3.54,16.89,35.0,33.52,14.2,14.58,62.05864752,2157.0,1.046678636,22.93131607,133079.0,2.24
7346,7465,6085509801,5274,Santa Clara,94024,Los Altos,-122.0894803,37.378811,545.8,35.73,37.14,4.57,37.55,13.79,2.38,12.0,10.58,35.31307551,1490.0,1.8144567219999999,5.088899109,134000.0,2.61
7350,7469,6081608001,3393,San Mateo,94404,San Mateo,-122.2576522,37.55112,154.97,3.5,17.75,2.19,1.59,22.07,10.91,10.6,8.08,52.11706102,2361.0,1.702366127,11.13297095,123882.0,2.31
7352,7471,6075021600,3836,San Francisco,94131,San Francisco,-122.43814170000002,37.7454964,271.66,9.95,22.11,2.72,5.56,33.53,30.96,15.6,17.54,37.35605712,2522.0,1.428374021,14.69393503,135395.0,2.1
7360,7480,6073007502,3227,San Diego,92107,San Diego,-117.2489105,32.747805,388.69,19.98,21.01,2.59,4.27,36.11,35.57,23.4,33.34,79.87538941,1348.0,1.422429907,9.656760825,62318.0,1.88
7385,7506,6001405100,4197,Alameda ,94610,Oakland,-122.23218359999998,37.8114477,1228.36,76.1,30.24,3.73,20.27,49.59,55.59,3.1,0.15,9.584664537,1428.0,2.12971246,5.040337308,182153.0,2.73
7387,7508,6059063006,2756,Orange ,92662,Newport Beach,-117.8923185,33.605086,1331.33,79.02,43.83,5.4,55.4,23.82,13.76,13.5,13.22,49.17920657,1974.0,1.71751026,10.96859173,97206.0,1.96
7394,7515,6059062637,4525,Orange ,92656,Aliso Viejo,-117.7237974,33.5765214,770.37,54.99,32.47,4.0,25.48,21.46,9.91,12.8,11.89,66.72768879,1869.0,1.536384439,5.50038034,81422.0,2.02
7395,7516,6075020300,3034,San Francisco,94114,San Francisco,-122.4294368,37.7649411,366.44,17.88,26.85,3.31,12.88,27.26,20.17,19.3,25.34,73.24510932,1698.0,0.752013809,24.59677328,108750.0,1.81
7398,7519,6001421700,3198,Alameda ,94709,Berkeley,-122.27018429999998,37.8819398,372.17,18.39,26.64,3.28,12.45,24.04,14.21,25.3,36.67,62.11838006,1521.0,1.32834891,11.31921499,69986.0,2.22
7399,7520,6075035100,7842,San Francisco,94122,San Francisco,-122.4991499,37.7576269,511.68,32.11,20.5,2.53,3.72,21.7,10.31,18.6,23.72,39.17163917,1870.0,1.732888733,12.45500587,107482.0,3.11
7401,7522,6075021700,3948,San Francisco,94131,San Francisco,-122.4392706,37.740278,301.95,12.26,20.57,2.53,3.81,34.95,33.3,17.6,21.68,32.898314299999996,1359.0,1.419793366,6.052442753999999,104698.0,2.23
7411,7532,6073011000,2799,San Diego,92118,Coronado,-117.170224,32.6938849,826.72,58.79,37.24,4.59,37.81,22.16,11.1,14.2,14.58,70.30006124,1966.0,1.6123698709999998,7.772341631000001,80417.0,2.12
7415,7536,6073007301,4948,San Diego,92107,San Diego,-117.252275,32.740821399999994,291.02,11.37,20.81,2.56,4.06,36.11,35.57,24.7,35.76,76.32183908,1432.0,1.668965517,12.30615531,72891.0,1.87
7421,7542,6073008330,5668,San Diego,92130,San Diego,-117.2211586,32.9512328,302.03,12.27,15.5,1.91,0.66,12.9,1.91,16.8,19.95,38.05970149,2048.0,1.926865672,5.304394813,124268.0,2.91
7424,7545,6081609300,3315,San Mateo,94070,San Carlos,-122.2518655,37.4907772,572.18,38.6,34.42,4.24,30.45,29.74,24.72,12.0,10.58,16.98717949,1660.0,1.997596154,5.383215797,140556.0,2.86
7429,7550,6059042330,6378,Orange ,92677,Laguna Niguel,-117.6933882,33.5264817,310.75,13.02,23.93,2.95,7.85,22.54,11.69,21.7,30.03,50.15974441,1811.0,2.047923323,6.339113199,93009.0,3.01
7433,7554,6075030302,3549,San Francisco,94116,San Francisco,-122.4716376,37.7519442,1252.6,76.8,24.47,3.01,8.74,20.11,8.13,18.7,23.93,19.46721311,1536.0,1.75136612,9.910468572000001,133984.0,2.83
7435,7556,6075020402,3997,San Francisco,94131,San Francisco,-122.4444148,37.7528357,314.82,13.46,20.51,2.53,3.73,20.48,8.53,17.1,20.64,75.68972411,1895.0,1.271891244,17.11623031,93479.0,1.78
7437,7558,6037621001,4119,Los Angeles,90254,Hermosa Beach,-118.3938557,33.8698051,716.64,51.31,35.34,4.35,32.94,12.53,1.65,6.7,2.56,42.26248776,1857.0,1.7796278159999999,8.888836558,120625.0,2.22
7442,7563,6053012502,5082,Monterey ,93940,Monterey,-121.9042032,36.6114328,266.18,9.64,25.72,3.17,11.0,27.07,19.81,25.1,36.38,66.45516074,1573.0,1.5613367169999999,5.736647527000001,68402.0,2.09
7444,7565,6001420100,2355,Alameda ,94706,Albany,-122.29102140000002,37.8947731,217.42,6.53,25.99,3.2,11.36,28.51,22.48,11.7,9.94,35.17241379,2065.0,1.8045977009999998,6.372712159,120208.0,2.8
