,id,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
2376,2412,6037530202,4063,Los Angeles,90640,Montebello,-118.1344535,34.0298138,1428.28,6.23,47.13,27.7,27.11462451,1267,2.163636364,2.846930043,70089,3.65
2377,2413,6037534700,4283,Los Angeles,90255,Huntington Park,-118.2147845,33.9682908,1253.71,5.29,59.19,49.1,23.00706357,1113,2.637739657,7.259702051,62428,4.76
2378,2414,6059074106,6015,Orange ,92704,Santa Ana,-117.9165225,33.7043732,750.63,6.8,45.3,37,54.94680851,1551,1.895212766,2.028297631,62800,3.6
2379,2416,6065042730,5338,Riverside ,92585,Sun City,-117.1666928,33.7592819,728.61,5.79,38.45,54.3,37.27072634,1083,2.286867205,0.327071581,42404,4.13
2380,2417,6067006600,6166,Sacramento ,95815,Sacramento,-121.4409218,38.6251651,471.36,4.2,123.09,74.3,67.57546251,898,1.404576436,3.75948364,28000,3.35
2381,2418,6037139401,2645,Los Angeles,91356,Tarzana,-118.537583,34.1696955,3252.03,5.93,53.51,34.4,77.87903894,1183,1.333885667,5.3838686,68140,2.18
2382,2419,6037554900,6991,Los Angeles,90701,Artesia,-118.0792349,33.8612643,702.32,6.06,34.01,29.9,48.12909261,1335,2.108512629,4.922644393,53882,3.47
2383,2420,6111005002,3003,Ventura ,93036,Oxnard,-119.1371739,34.2329791,1109.94,5.65,37.86,71.6,63.06179775,1159,2.046348315,0.353562908,41056,4.2
2384,2421,6037139301,4462,Los Angeles,91356,Tarzana,-118.5581266,34.1781538,3382.47,8.19,47.37,28.8,12.79742765,2530,2.375562701,2.195970349,95587,2.99
2385,2422,6037431200,6439,Los Angeles,91010,Duarte,-117.995471,34.1233883,528.46,6.96,31.88,34.9,33.47050754,1241,2.409465021,3.981189428,57358,3.99
2386,2423,6037603600,4037,Los Angeles,90249,Gardena,-118.3223468,33.8893924,1003.27,5.77,79.39,29.6,30.22922636,1486,1.946991404,6.025984029,91563,3.06
2387,2424,6041112202,4217,Marin ,94901,San Rafael,-122.4936362,37.9562458,1279.67,6.05,40.35,59.2,57.22178374,1684,1.684293607,1.294760606,66568,3.65
2388,2425,6071003611,4575,San Bernardino,92324,Colton,-117.3615997,34.0814164,564.18,5.08,59.52,45.2,50,1084,1.829479769,8.69717344,48232,3.45
2389,2426,6037482600,6866,Los Angeles,91755,Monterey Park,-118.1143942,34.0509646,737.79,7.4,25.21,26.6,36.48180243,1352,1.920277296,3.441325131,60903,2.69
2390,2427,6085503217,4512,Santa Clara,95111,San Jose,-121.8303183,37.2867501,658.57,4.82,54.05,40.1,44.46477585,1708,2.345837145,7.348714908,63258,4.47
2391,2428,6037480903,3206,Los Angeles,91803,Alhambra,-118.139349,34.0736606,2462.07,7.04,35.91,46.7,56.58995816,1188,1.610878661,4.812970825,62619,2.96
2392,2429,6001425102,2807,Alameda ,94608,Emeryville,-122.2946582,37.8400768,3198.8,6.8,165.16,24.6,67.90878754,2151,1.205228031,9.750692253,92296,1.71
2393,2430,6037576601,4399,Los Angeles,90802,Long Beach,-118.1799258,33.7665662,614.32,5.93,83.08,28,77.58249641,1203,1.334289813,26.22336008,54259,1.59
2394,2431,6037119900,4940,Los Angeles,91402,Panorama City,-118.4412802,34.2278369,1466.24,4.91,85.98,32.5,29.8679868,1633,2.360561056,4.661442299,73409,4.18
2395,2432,6037571704,4107,Los Angeles,90805,Long Beach,-118.1870723,33.8499458,538.42,4.39,71.39,57.6,60.70175439,1035,1.674561404,9.579626201,41599,3.66
2396,2433,6067009639,3554,Sacramento ,95758,Elk Grove,-121.4080911,38.4299065,1043.72,4.49,55.67,45.4,44.93891798,1054,1.889179756,1.62769369,49868,3.35
2397,2434,6071002705,5513,San Bernardino,92377,Rialto,-117.3931048,34.1440395,238.61,5.4,59.04,31.7,13.46423562,1752,2.38569425,2.044024234,67650,3.78
2398,2435,6037123700,4114,Los Angeles,91606,North Hollywood,-118.4095169,34.1848596,1355.59,6.59,50.18,30.4,44.44444444,1269,1.632583504,6.233735146,54806,2.74
2399,2436,6077003109,5630,San Joaquin,95207,Stockton,-121.3447729,38.0092936,1502,5.28,88.07,39.5,46.97110904,939,1.763280522,2.783979153,55727,2.9
2400,2437,6107003801,3077,Tulare ,93257,Porterville,-119.0322513,36.0713873,411.36,4.48,58.17,58.1,68.88667992,793,1.578528827,2.649994302,37833,2.87
2401,2438,6059074803,9053,Orange ,92704,Santa Ana,-117.9084412,33.7358623,940,6.22,41.6,43.8,36.79606342,1559,2.475123018,4.614363825,55486,4.78
2402,2439,6067001300,3005,Sacramento ,95816,Sacramento,-121.4745179,38.5684782,948.09,5.71,52.35,39.9,90.44522261,872,1.190095048,10.20637953,46713,1.5
2403,2440,6019005606,3847,Fresno ,93612,Clovis,-119.7214645,36.8302984,615.21,5.99,103.65,40.1,37.67579571,1362,2.034789045,2.380677449,71484,2.97
2404,2441,6073010110,7298,San Diego,92154,San Diego,-117.0885683,32.5703957,1151.82,5.27,53.72,45.6,50.67788686,1193,2.158485273,3.958612809,49159,4.06
2405,2442,6099000201,5908,Stanislaus ,95361,Oakdale,-120.8727188,37.7667839,741.83,7.13,54.17,28,37.09317878,1042,1.880962996,2.215987618,55117,2.44
2406,2443,6065046102,2027,Riverside ,92225,Blythe,-114.609989,33.6137829,332.09,3.85,90.04,69.7,65.9693166,575,1.358437936,1.481634564,21691,2.52
2407,2444,6067002700,3383,Sacramento ,95817,Sacramento,-121.4711099,38.54761,1830.74,4.73,110.41,55.8,69.52054795,860,1.310273973,4.586901164,31591,2.33
2408,2445,6037113234,4667,Los Angeles,91304,Canoga Park,-118.5939793,34.2257746,1152.35,5.89,43.68,43.5,51.65782493,1180,1.633952255,6.024376114,47262,3.03
2409,2446,6037235100,4520,Los Angeles,90043,Los Angeles,-118.3463239,33.9852423,1233.27,5.44,92.72,20.1,25.24439333,1166,1.7280046,5.95654758,69504,2.69
2410,2447,6037602404,5863,Los Angeles,90250,Hawthorne,-118.3481533,33.906025,1019.47,4.98,78.54,44.5,79.52565344,1188,1.714424008,12.94703273,45682,3.02
2411,2448,6037540201,2370,Los Angeles,90280,South Gate,-118.2152045,33.9432105,924.08,5.47,28.53,70.9,83.68421053,949,1.407017544,8.845737148,27090,3.76
2412,2449,6037407301,4828,Los Angeles,91744,La Puente,-117.958718,34.0454982,650.55,6.19,68.67,43.7,31.78082192,1599,2.606392694,4.482441349,65875,4.23
2413,2450,6075022802,2099,San Francisco,94110,San Francisco,-122.4062322,37.7589152,2757.25,6.04,56.84,49.1,78.42261905,1300,0.970238095,9.341287669,58772,2.77
2414,2451,6053014601,5232,Monterey ,95039,Moss Landing,-121.7572058,36.8334157,422.36,6.42,58.6,44.8,42.15139442,1352,2.590438247,0.116921269,66964,4.45
2415,2452,6081610202,2429,San Mateo,94063,Redwood City,-122.2304268,37.4894625,1226.54,5.28,71.93,42.5,95.65217391,1498,1.147342995,1.960696162,49573,2.08
2416,2453,6031001500,4619,Kings ,93212,Corcoran,-119.5738328,36.1028669,205.68,4.66,81.7,62.4,49.72105997,642,1.724546722,1.961312174,35484,2.98
2417,2454,6037207900,4163,Los Angeles,90015,Los Angeles,-118.2601678,34.0405276,648.83,7.15,78.81,37.4,74.95115279,2178,1.276279797,11.46737385,71801,1.66
2418,2455,6037293304,4178,Los Angeles,90710,Harbor City,-118.3043149,33.7926172,1063.34,5.82,41.26,44.3,64.07837446,1100,1.775761974,9.792126299,46830,3.05
2419,2456,6059063701,6266,Orange ,92627,Costa Mesa,-117.9275368,33.648434,852.56,5.58,45.2,68.7,87.33375554,1419,1.590880304,8.164167785,40168,3.59
2420,2457,6065042406,4150,Riverside ,92557,Moreno Valley,-117.2527895,33.9502452,822.63,5.65,59.49,34.3,31.50912106,1398,2.045605307,4.956464282,57000,3.54
2421,2458,6047000402,8071,Merced ,95324,Hilmar,-120.8953613,37.3998708,405.86,7.44,43.31,35.6,33.47353663,1037,2.182264283,0.097303431,54407,2.86
2422,2459,6037600702,4191,Los Angeles,90305,Inglewood,-118.3335012,33.9497147,1012.87,5.34,93.59,35.7,25.69141194,1252,2.029112082,2.329302292,86842,3.26
2423,2460,6037572400,1152,Los Angeles,90810,Long Beach,-118.2108384,33.8248551,2869.97,6.81,55.45,46.6,24.73867596,1703,2.344947735,2.489629672,69712,4.56
2424,2461,6071025100,1688,San Bernardino,92332,Essex,-114.8402003,34.5022634,142.85,4.84,249.59,57.5,46.82170543,534,1.454263566,0.00036094,27083,2.23
2425,2462,6037113421,6109,Los Angeles,91311,Chatsworth,-118.5830621,34.2335792,1279.45,6.45,35.68,48.8,79.54198473,1423,1.708396947,3.619841154,57159,3.36
2426,2463,6059088001,5004,Orange ,92841,Garden Grove,-117.9799113,33.7957662,916.12,5.43,46.93,39.6,30.47858942,1554,2.303946264,3.677338053,59583,3.79
2427,2464,6075025702,4665,San Francisco,94134,San Francisco,-122.4057589,37.7281305,1976.56,5.51,58.9,39.5,50.36976171,1647,1.4494659,9.232242097,59926,3.84
2428,2465,6037310400,3379,Los Angeles,91504,Burbank,-118.3354064,34.2026771,1288.29,8.31,38.09,20.7,42.14343272,1342,1.995970991,3.570036917,71953,2.59
2429,2466,6071000501,6785,San Bernardino,91710,Chino,-117.7068103,34.0262054,1858.21,6.41,50.73,31.9,31.87645688,1447,2.358391608,2.674140388,71888,3.61
2430,2467,6065040812,3480,Riverside ,92860,Norco,-117.5494884,33.9244565,1100.26,7.35,36.22,25.1,32.1942446,1787,2.441546763,1.312857337,62500,3.47
2431,2468,6029004401,7308,Kern ,93280,Wasco,-119.3476988,35.5937099,380.56,5.37,38.16,56.6,41.39685476,770,1.673913043,2.840825719,49349,3.67
2432,2469,6037900701,5289,Los Angeles,93534,Lancaster,-118.14081,34.6819687,855.01,4.06,154.14,55.4,58.05432723,1075,1.423878711,3.059326407,30368,2.83
2433,2470,6037119400,4987,Los Angeles,91331,Pacoima,-118.4353682,34.2378874,957.63,4.72,69.56,39.8,21.38248848,1848,2.664516129,3.9299107,72216,4.83
2434,2471,6037432902,3482,Los Angeles,91770,Rosemead,-118.0599559,34.0786952,2757.37,7.65,34.43,40.1,28.73176207,1284,2.251402918,3.326409428,67716,3.84
2435,2472,6037195901,2235,Los Angeles,90029,Los Angeles,-118.2823148,34.0887786,707.33,6.27,38.92,39.1,89.44543828,1216,1.16726297,15.55420799,51899,2.01
2436,2473,6037211120,5194,Los Angeles,90020,Los Angeles,-118.2877775,34.0652365,1405.19,6.51,27.79,47.5,92.11069806,1221,1.171829822,17.27711497,40056,2.16
2437,2474,6037132502,3672,Los Angeles,91335,Reseda,-118.5469513,34.1911391,1382.79,4.97,75.99,43.6,53.10559006,1216,1.628881988,8.483063716,42316,3.09
2438,2475,6007003002,3531,Butte ,95965,Oroville,-121.5601305,39.477074,305,5.19,86.45,69.3,44.76102941,1026,1.577205882,0.263812596,35500,3.17
2439,2476,6065040901,6516,Riverside ,92505,Riverside,-117.4898954,33.913354,436.17,5.45,58.93,23.9,55.28301887,1591,1.99009434,4.077267159,77326,3.31
2440,2477,6059074102,6819,Orange ,92704,Santa Ana,-117.8902708,33.7212817,945.72,5.72,41.78,53.2,34.53183521,1632,2.697378277,4.741118711,83073,5.13
2441,2478,6099002803,2866,Stanislaus ,95355,Modesto,-120.9154999,37.6679063,410.03,6.1,48.43,41.9,23.81355932,1120,1.693220339,2.234852135,53947,2.45
2442,2479,6037106649,2853,Los Angeles,91342,Sylmar,-118.4606541,34.2892618,2936.33,6.68,59.37,26.2,18.52899576,1766,2.311173975,2.571399472,80492,3.83
2443,2480,6013307202,3933,Contra Costa,94509,Antioch,-121.8278001,38.0037019,1154.8,3.84,178.9,76.1,87.97850907,1057,1.266621894,8.560256441,27530,2.93
2444,2481,6037115202,4828,Los Angeles,91324,Northridge,-118.5376549,34.2332349,1516.2,6.77,45.03,32.7,60.28183716,1244,1.831419624,4.462576345,49688,2.63
2445,2482,6071007408,4181,San Bernardino,92404,San Bernardino,-117.2349381,34.1249384,421.59,4.39,53.96,65.9,62.70226537,816,1.425566343,3.848938186,33723,3.31
2446,2483,6081610500,4963,San Mateo,94063,Redwood City,-122.2044816,37.4797497,294.85,5.37,73.68,55.2,44.41219158,1569,2.033381713,4.671896672,57083,3.76
2447,2484,6037208501,2656,Los Angeles,90026,Los Angeles,-118.2719463,34.0695316,1065.4,6.99,43.42,35.5,89.21319797,1141,1.27284264,13.11134321,57500,2.79
2448,2485,6113010201,2538,Yolo ,95691,West Sacramento,-121.5229093,38.5728417,842.65,6.98,61.05,41.8,39.41220799,1103,1.682743029,1.813680608,56908,2.44
2449,2486,6075023003,4093,San Francisco,94124,San Francisco,-122.3958269,37.7326723,462.61,4.94,135.72,22.9,19.07563025,2076,1.931092437,11.77028879,76528,3.63
2450,2487,6021010400,7636,Glenn ,95988,Willows,-122.2104734,39.5223177,228.52,5.59,60.7,43.9,55.67710298,750,1.821576763,0.468861934,39739,2.74
2451,2488,6067004100,5015,Sacramento ,95822,Sacramento,-121.4785228,38.5066191,617.46,4.16,89.94,70.6,69.4637224,929,1.543217666,3.154510392,29635,3.19
2452,2489,6037701701,3196,Los Angeles,90404,Santa Monica,-118.4722531,34.032337,1127.96,7.14,57.47,21.4,75.01519757,1406,1.275379939,10.13954689,70826,2.04
2453,2490,6037502901,5413,Los Angeles,90605,Whittier,-118.0409409,33.9459765,561.06,6.15,70.34,20,14.00832178,1484,2.572815534,4.678844067,81852,3.91
2454,2491,6071002305,10725,San Bernardino,92336,Fontana,-117.4711132,34.1139657,532.54,6.1,38.85,19.6,18.65727003,1747,2.394658754,2.047499709,75403,3.74
2455,2492,6037132900,3461,Los Angeles,91335,Reseda,-118.5281458,34.1831957,1212.97,6.2,52.99,32,31.91653787,2037,2.028593509,4.419736059,79524,2.95
2456,2493,6013316000,1483,Contra Costa,94553,Martinez,-122.1389042,38.0223177,139.94,4.72,78.96,47.3,88.38709677,937,1.184946237,1.237157733,36563,1.8
2457,2494,6059087703,6246,Orange ,92804,Anaheim,-117.9632386,33.8104078,1120.03,4.56,62.05,43.1,36.09427609,1527,2.241077441,4.604764811,56859,3.96
2458,2495,6077005303,4694,San Joaquin,95376,Tracy,-121.4304794,37.7468443,468.72,4.89,114.99,47.4,69.41176471,1126,1.847712418,4.585863483,43895,3
2459,2496,6073016617,3102,San Diego,92071,Santee,-116.9721473,32.835197,753.6,5.87,38.81,37.6,46.6966967,1268,1.764264264,3.053684034,52788,2.56
2460,2498,6001402600,1151,Alameda ,94607,Oakland,-122.2799541,37.8042711,765.85,5.68,117.49,66.5,84.55657492,801,0.645259939,8.300814152,22955,1.94
2461,2499,6077004102,8072,San Joaquin,95240,Lodi,-121.2646161,38.0822443,638.78,6.9,40.17,27.8,19.89752348,1277,2.197694278,0.161009125,74820,3.25
2462,2500,6037211804,3221,Los Angeles,90020,Los Angeles,-118.3066067,34.0671619,1535.93,6.19,43.98,50.3,91.91232048,1183,1.156462585,28.79144383,32235,2.38
2463,2501,6075026401,4044,San Francisco,94134,San Francisco,-122.4112834,37.7135251,203.65,4.6,58.91,39,28.08671065,1272,1.56267672,12.58997045,50694,3.48
2464,2502,6081611800,4433,San Mateo,94303,Palo Alto,-122.1324808,37.4770584,696.4,6.14,46.67,43.9,38.22115385,1786,2.5625,0.741139915,64135,4.71
2465,2503,6039000604,5467,Madera ,93638,Madera,-120.0643287,36.9796339,335.27,4.29,114.94,73.7,72.88135593,1023,1.510088781,2.839964752,32402,4.7
2466,2504,6047001004,3968,Merced ,95348,Merced,-120.477943,37.3183669,481.16,4.31,86.34,59.9,80.85698386,769,1.065664997,3.537362406,29515,1.9
2467,2505,6075061400,5395,San Francisco,94107,San Francisco,-122.3974733,37.7550917,2561.61,6.93,50.73,28.3,52.11437777,1537,1.330648409,12.59593907,137469,2.43
2468,2506,6067007004,7533,Sacramento ,95834,Sacramento,-121.4898006,38.6327983,1743.68,5.42,52.51,56.4,60.62962963,949,1.67962963,3.798820778,41062,2.66
2469,2507,6065042744,3726,Riverside ,92567,Nuevo,-117.081948,33.8262813,476.59,5.91,46.19,33.8,33.59223301,1182,2.515533981,0.113799965,70333,4.04
2470,2508,6037702803,2963,Los Angeles,90066,Los Angeles,-118.4325909,33.9954427,1080.6,7.71,31.45,37,64.54248366,1521,1.541666667,5.847390891,67167,2.53
2471,2509,6065040904,3655,Riverside ,92505,Riverside,-117.4972884,33.9304797,307.41,4.68,58.93,48.8,28.08080808,1382,2.545454545,3.200028469,71506,4.04
2472,2510,6059011722,2363,Orange ,92870,Placentia,-117.8706075,33.8654909,2646.28,7.98,39.68,16.1,39.14807302,1108,1.679513185,2.85866844,54792,2.53
2473,2511,6037406602,4973,Los Angeles,91790,West Covina,-117.9318958,34.0542813,590.65,5.96,38.43,37.4,33.92996109,1329,2.604669261,3.269987449,69741,4.48
2474,2512,6059089105,6387,Orange ,92703,Santa Ana,-117.912077,33.7526801,976.67,5.09,50.82,62.8,72.36954662,1427,2.298545766,3.861885301,52336,5.43
2475,2513,6037480803,3464,Los Angeles,91801,Alhambra,-118.1536066,34.0909207,795,7.03,30.6,34.7,44.26778243,1165,2.151464435,4.430170675,67313,3.27
2476,2514,6111004716,4476,Ventura ,93033,Oxnard,-119.1511429,34.1859635,508.26,6.59,33.26,41.1,28.38137472,1375,2.736141907,0.9365315,67407,5.29
2477,2515,6001405901,3910,Alameda ,94606,Oakland,-122.2357701,37.787786,235.29,4.38,95.23,67.5,67.64427625,928,1.391674551,9.451275425,31607,4.04
2478,2516,6037131702,3751,Los Angeles,91335,Reseda,-118.5476933,34.2035942,934.85,4.72,75.99,39.5,35.79734219,1331,2.009966777,6.792622244,60625,3.38
2479,2517,6037189102,3096,Los Angeles,90027,Los Angeles,-118.2884331,34.1126008,1713.57,6.27,51.93,26.5,74.68553459,1416,1.337002096,12.36656957,64766,1.67
2480,2518,6037134101,4922,Los Angeles,91306,Winnetka,-118.5666433,34.2143034,1162.38,5.12,53.58,44.1,35.58406482,1149,2.320729237,5.623506244,69813,3.8
2481,2519,6037199300,3848,Los Angeles,90031,Los Angeles,-118.2003961,34.0941911,1729.07,7.28,36.36,42,43.74009509,1127,1.702852615,2.002376238,52857,2.72
2482,2520,6037201503,3323,Los Angeles,90032,Los Angeles,-118.1739007,34.0851726,787.32,4.05,66.51,68.3,75.27472527,1137,1.428571429,8.381801406,36098,3.64
2483,2521,6073012402,5445,San Diego,91910,Chula Vista,-117.0878962,32.6430592,528.6,5.23,57.45,52.9,80.05291005,1038,1.47037037,8.527994271,45000,2.75
2484,2522,6013314200,6482,Contra Costa,94565,Pittsburg,-121.9812128,38.0467432,331.3,3.97,150.18,48.1,37.74566474,1433,2.331213873,1.377715833,47440,4.03
2485,2523,6065040606,3329,Riverside ,91752,Mira Loma,-117.5145711,33.9827133,331.08,5.37,43.34,52.8,42.98245614,1460,2.527568922,1.236833746,51029,4.38
2486,2524,6059086901,8725,Orange ,92804,Anaheim,-118.0065042,33.8246115,697.1,4.41,62.05,59.5,84.409257,1301,1.495736906,7.601483744,40817,3.32
2487,2525,6029006301,4004,Kern ,93203,Arvin,-118.83337,35.2236273,257.72,5.49,29.95,62.6,50.9127789,661,2.03346856,0.25208145,33000,3.93
2488,2526,6037107020,5404,Los Angeles,91342,Sylmar,-118.4504793,34.2975505,556.19,5.59,59.2,36.7,28.36653386,1618,2.42310757,5.105329733,71790,4.47
2489,2527,6053001300,2548,Monterey ,93901,Salinas,-121.6550382,36.6748937,493.73,4.77,108.24,86.3,96.73423423,848,1.209459459,3.876000033,24227,3.03
2490,2528,6065042509,3193,Riverside ,92553,Moreno Valley,-117.2306582,33.9100514,572.62,5.09,62.3,51.6,23.73300371,1241,2.050679852,2.529951756,46551,4.13
2491,2529,6085503204,8175,Santa Clara,95111,San Jose,-121.8392542,37.2891788,678.97,5.34,49.3,38.2,43.83501536,1353,2.208863537,6.431004504,65350,4.09
2492,2530,6107000402,7002,Tulare ,93618,Dinuba,-119.3860655,36.5529114,449.45,5.78,42.92,52.3,55.35545024,926,1.955450237,3.27003927,39679,3.58
2493,2531,6037407400,2133,Los Angeles,91790,West Covina,-117.9577635,34.0523638,602.12,5.94,31.54,28.4,13.74321881,1686,2.453887884,3.686748053,78750,3.84
2494,2532,6065040202,2821,Riverside ,92509,Riverside,-117.433385,33.982183,383.47,5.43,55.89,41.8,29.56521739,1257,2.109782609,2.416768248,55473,4.17
2495,2533,6037551000,7200,Los Angeles,90241,Downey,-118.112141,33.9374454,908.04,7.03,39.25,35.7,32.84804368,1555,2.209736124,3.773045641,68965,3.28
2496,2534,6037189902,4971,Los Angeles,90046,Los Angeles,-118.3490051,34.0961801,1855.57,6.8,26.28,25.6,94.89795918,1511,1.203443878,34.76756624,49620,1.6
2497,2535,6037900806,3620,Los Angeles,93534,Lancaster,-118.1419762,34.69644,701.72,3.75,154.14,74.2,93.08080808,743,0.904040404,4.461898061,21765,2.46
2498,2536,6071000113,11112,San Bernardino,91709,Chino Hills,-117.7039952,33.9705846,651.09,6.98,27.34,34.5,27.06941621,1468,2.223061284,2.406860334,73720,3.34
2499,2537,6037702600,6069,Los Angeles,90230,Culver City,-118.3961597,33.9958996,1879.47,7.78,41.05,12.7,24.30587164,1785,1.787437415,4.109838414,86411,2.52
2500,2538,6077004402,4998,San Joaquin,95240,Lodi,-121.2580651,38.1086488,684.59,6.36,48.82,35.7,36.68890237,1363,1.992116434,1.535373451,54907,3.22
2501,2539,6107002008,2769,Tulare ,93277,Visalia,-119.3406647,36.3236674,674.59,5.74,55.19,67.6,75.98214286,767,1.35625,3.501151881,32051,2.6
2502,2540,6037117202,2471,Los Angeles,91343,North Hills,-118.4788675,34.2429124,2614.32,5.49,80.01,23.7,15.94594595,2594,2.628378378,1.650985695,82500,3.42
2503,2541,6037201200,2519,Los Angeles,90032,Los Angeles,-118.1785407,34.0887082,795.45,4.13,66.51,60.1,65.07304117,1035,1.682602922,6.911986731,40601,3.44
2504,2542,6059087103,8470,Orange ,92804,Anaheim,-117.9487797,33.8264301,874.54,5.5,51.52,31,48.62085086,1497,2.224871435,4.374495843,70343,3.52
2505,2543,6037501300,7238,Los Angeles,90601,Whittier,-118.0536684,33.9909544,499.75,5.84,64.02,21.2,40.65800162,1328,2.002437043,4.964822445,72313,2.92
2506,2544,6001406500,5930,Alameda ,94601,Oakland,-122.2169867,37.7880813,598.83,4.32,88.63,54.3,70.86223984,1152,1.560455897,10.96119003,41346,3.2
2507,2545,6037910403,2235,Los Angeles,93550,Palmdale,-118.1254252,34.576145,950.1,3.8,76.68,88.4,94.77234401,817,1.261382799,1.910814136,20320,3.86
2508,2546,6059074806,5057,Orange ,92703,Santa Ana,-117.8922742,33.7368361,829.39,5.34,29.76,67.9,53.50877193,1261,2.307017544,6.000215826,50000,5.6
2509,2547,6077003217,3201,San Joaquin,95209,Stockton,-121.3549153,38.0224563,1693.34,5.64,44.91,51.4,77.8593914,975,1.73452256,5.244716233,44123,3.53
2510,2548,6037212410,3903,Los Angeles,90005,Los Angeles,-118.3022262,34.0595607,1394.99,6.06,38.64,51.6,97.21092388,1247,0.8919233,44.30777575,37712,2.44
2511,2549,6037134103,4193,Los Angeles,91306,Winnetka,-118.5814401,34.2185595,1204.8,4.81,63.65,35.1,42.00459067,1158,2.038255547,5.081336465,64496,3.47
2512,2550,6065041904,4786,Riverside ,92882,Corona,-117.6564424,33.8836237,3063.84,7.27,30.36,24,9.626345788,1761,2.377454085,1.706393842,85163,3.37
2513,2551,6019004409,3486,Fresno ,93711,Fresno,-119.811928,36.8437897,557.95,7.06,55.19,30.5,56.30126771,1227,1.748695004,1.857937079,53057,2.52
2514,2552,6037218110,3453,Los Angeles,90019,Los Angeles,-118.3275531,34.0443254,1044.97,5.8,56.71,36.4,66.80814941,1134,1.471137521,7.963909557,41587,2.81
2515,2553,6077005307,3214,San Joaquin,95376,Tracy,-121.4445217,37.7508835,463.61,4.48,114.99,38.5,58.88324873,1429,2.080203046,3.391798006,60963,3.26
2516,2554,6059086305,4006,Orange ,92806,Anaheim,-117.8794788,33.829141,3573.02,5.67,64.35,18.9,9.181818182,2298,2.633636364,3.06368031,99167,3.85
2517,2555,6037134303,5057,Los Angeles,91303,Canoga Park,-118.611899,34.203248,1003.75,6.33,45.23,25.5,27.9238948,1484,2.088975937,4.604062434,86164,3.27
2518,2556,6059052410,5403,Orange ,92618,Irvine,-117.7183865,33.6380921,2538.97,8.11,28.19,25.4,32.94573643,1724,1.843507752,1.615523414,64449,2.62
2519,2557,6085503207,3938,Santa Clara,95121,San Jose,-121.8153841,37.2944974,1674.62,5.48,39.13,23,25.02360718,2039,2.601510859,3.292510821,97250,4.01
2520,2558,6001427200,4107,Alameda ,94501,Alameda,-122.2529164,37.7847324,954.43,6.1,61.42,30.3,59.711365,1337,1.541791942,5.061366959,67404,2.47
2521,2559,6007001000,4801,Butte ,95928,Chico,-121.8344873,39.7293637,663.84,6.11,42.95,65.9,72.23178428,852,1.586345382,2.851382515,32841,2.27
2522,2560,6101050501,6182,Sutter ,95993,Yuba City,-121.6664276,39.134305,413.11,5.89,20.42,46.6,57.65673176,948,1.797533402,0.900409691,46283,3.18
2523,2561,6019001412,2790,Fresno ,93727,Fresno,-119.6639753,36.7435858,290.68,5.86,61.71,37.7,19.19889503,1346,2.436464088,0.610369233,65000,4.29
2524,2562,6065031501,7387,Riverside ,92504,Riverside,-117.4320467,33.929195,1308.41,6.59,59.09,39.7,56.02484472,1158,1.913664596,2.494107345,59680,2.9
2525,2563,6037212610,4074,Los Angeles,90005,Los Angeles,-118.3138698,34.0598448,1306.84,6.17,38.64,48.2,82.77747403,1118,1.25041006,20.72403046,36056,2.15
2526,2564,6073014803,4690,San Diego,91942,La Mesa,-117.0229522,32.7788537,1201.13,5.99,75.31,33.1,79.98289136,1344,1.413601369,5.041795713,52716,2.15
2527,2565,6037311100,3897,Los Angeles,91505,Burbank,-118.3546268,34.1856903,970.37,7.94,40.63,21.6,17.24137931,1234,2.237547893,3.097750038,97993,3.2
2528,2566,6071010014,4800,San Bernardino,92345,Hesperia,-117.3059014,34.4359597,575.58,4.28,69.09,73.9,61.34259259,828,1.624228395,1.327328801,30634,3.74
2529,2567,6067007403,4537,Sacramento ,95660,North Highlands,-121.3719125,38.6775875,629.81,4.89,116.45,53.3,38.51508121,1309,1.970610982,2.413576782,44323,3.95
2530,2568,6059099223,5102,Orange ,92683,Westminster,-117.9590751,33.7376141,818.31,5.41,32.81,47.5,56.729634,1356,1.757378985,5.209556291,44184,2.72
2531,2569,6073010012,4581,San Diego,92173,San Ysidro,-117.0584994,32.5607791,850.25,4.56,59.8,63.5,73.48314607,1146,1.649438202,8.581038328,37538,3.92
2532,2570,6037481201,3598,Los Angeles,91780,Temple City,-118.0710962,34.0976177,823.15,7.81,22.77,33,58.71180842,1268,1.896779521,4.76295368,49554,2.99
2533,2571,6077003106,3600,San Joaquin,95219,Stockton,-121.362321,38.0003872,2042.2,5.98,39.06,26.4,45.36326048,943,1.688127584,4.164013361,62375,2.14
2534,2572,6071003605,4223,San Bernardino,92316,Bloomington,-117.392117,34.0813583,380.75,5.18,45.14,47.4,16.344294,1534,2.905222437,3.223342344,67460,4.55
2535,2573,6037404202,3366,Los Angeles,91702,Azusa,-117.8857465,34.1250526,1782.66,5.32,61.31,56.4,43.48422497,1124,2.14951989,4.569135546,50284,3.8
2536,2574,6037141302,5504,Los Angeles,91403,Sherman Oaks,-118.46283,34.1536798,4000.17,5.79,38.56,19.4,68.74358097,1681,1.608010955,9.269094793,84652,2.03
