,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty
4151,6073019404,3984,San Diego,92083,Vista,-117.251038,33.21679,680.29,4.02,47.62,49
4152,6001409900,3308,Alameda ,94605,Oakland,-122.1353845,37.7619882,1089.35,4.43,153.91,15.8
4153,6037272302,4074,Los Angeles,90066,Los Angeles,-118.4274418,34.0021096,1015.25,5.61,34.35,37.9
4154,6037401201,3110,Los Angeles,91740,Glendora,-117.8360111,34.125033,1752.79,5.71,50.46,9.1
4155,6085504101,4273,Santa Clara,95127,San Jose,-121.8203847,37.3693396,555.67,3.69,53.37,41.1
4156,6037702002,5700,Los Angeles,90405,Santa Monica,-118.4861752,34.005774,951.66,5.71,33.62,32.2
4157,6037571504,4699,Los Angeles,90807,Long Beach,-118.1697128,33.8387095,644.22,5.13,40.93,28
4158,6067009633,3309,Sacramento ,95823,Sacramento,-121.4384109,38.4632142,480.76,2.84,135.72,52.3
4159,6073001800,5319,San Diego,92116,San Diego,-117.1186054,32.7628849,2161.67,4.3,50.19,40.9
4160,6031000701,5321,Kings ,93230,Hanford,-119.6393201,36.3580168,292.82,4.59,138.1,24.6
4161,6037910706,6022,Los Angeles,93543,Littlerock,-117.9994644,34.5534723,569.37,2.9,62.04,41.9
4162,6037920115,4149,Los Angeles,91355,Valencia,-118.5500603,34.4257895,833.04,6.62,18.15,11.8
4163,6075060502,3216,San Francisco,94134,San Francisco,-122.4199075,37.7109991,351.22,3.17,56.7,68.5
4164,6071011500,1890,San Bernardino,92305,Angelus Oaks,-116.8684367,34.1433712,149.02,4.59,33.77,30.9
4165,6065043222,3842,Riverside ,92592,Temecula,-117.1252348,33.486084,1086.64,5.33,21.65,22.2
4166,6037920037,7131,Los Angeles,91387,Canyon Country,-118.4506856,34.4133059,1251.51,4.26,32.47,55.4
4167,6107001501,5258,Tulare ,93221,Exeter,-119.1444506,36.3043939,306.15,5.32,36.73,43.8
4168,6071002016,3883,San Bernardino,91730,Rancho Cucamonga,-117.6094279,34.1135458,749.3,5.36,35.27,23.4
4169,6013303204,4182,Contra Costa,94513,Brentwood,-121.7087615,37.9289646,483.25,4.05,66.71,34.6
4170,6087122500,6670,Santa Cruz,95076,Watsonville,-121.7451776,36.9514486,497.98,4.8,58.7,34.4
4171,6075020800,6577,San Francisco,94110,San Francisco,-122.4191487,37.7594331,745.22,4.06,57.85,41.4
4172,6053014800,6112,Monterey ,93925,Chualar,-121.4025672,36.5669002,528.42,5.06,36.24,46
4173,6073008360,5857,San Diego,92126,San Diego,-117.1295038,32.8998788,2462.7,4.91,35,20.4
4174,6037920102,5668,Los Angeles,91384,Castaic,-118.6002393,34.6330733,669.43,5.13,23.33,37.6
4175,6073003201,4932,San Diego,92139,San Diego,-117.0608884,32.6836181,294.2,3.62,58.49,40
4176,6073021000,4440,San Diego,92004,Borrego Springs,-116.27356,33.1112185,89.93,4.65,16.49,54.3
4177,6097154201,3925,Sonoma ,95425,Cloverdale,-123.0170717,38.8133955,206.62,4.35,55.43,55.8
4178,6067004906,2797,Sacramento ,95823,Sacramento,-121.4583035,38.4780464,470.52,2.77,116.72,52.5
4179,6071010409,3018,San Bernardino,92277,Twentynine Palms,-115.5309263,34.2421428,58.54,3.81,39.76,55.5
4180,6037920043,5711,Los Angeles,91387,Canyon Country,-118.4409013,34.3909399,1351.13,5.59,35.51,13.8
4181,6045010400,3467,Mendocino ,95437,Fort Bragg,-123.8051687,39.4499078,762.07,3.85,72.7,48.8
4182,6065044104,2647,Riverside ,92220,Banning,-116.905094,33.9845789,183.89,3.46,86.08,38.6
4183,6059110106,3577,Orange ,90630,Cypress,-118.0573402,33.8142505,527.03,4.98,32.27,17.9
4184,6085505303,5940,Santa Clara,95050,Santa Clara,-121.9639652,37.3583043,835.36,5.94,35.9,26
4185,6085503211,4744,Santa Clara,95121,San Jose,-121.8323618,37.3118522,2341.82,4.69,34.22,34.8
4186,6037212502,2767,Los Angeles,90005,Los Angeles,-118.3069674,34.0586417,1396.06,6.3,31.04,43.1
4187,6071009708,5221,San Bernardino,92308,Apple Valley,-117.1272467,34.4076989,160.31,3.32,80.79,51.6
4189,6001405301,2603,Alameda ,94606,Oakland,-122.2513558,37.8020757,404.09,4.55,97,19.5
4190,6073016100,5788,San Diego,92020,El Cajon,-116.9898526,32.7999329,919.68,5.54,53.4,22.9
4191,6029005401,6099,Kern ,93555,Ridgecrest,-117.6877641,35.6445188,276.6,4.59,60.93,29.4
4192,6037501600,7190,Los Angeles,90601,Whittier,-118.008555,33.9760214,418.92,5.34,50.52,24.4
4193,6037460302,4442,Los Angeles,91001,Altadena,-118.1576938,34.1943756,415,4.84,43.13,27.1
4194,6075012201,4567,San Francisco,94109,San Francisco,-122.4163535,37.7858464,866.56,4.16,50.2,44.3
4195,6037275101,1177,Los Angeles,90230,Culver City,-118.4045296,33.9992665,5104.46,6.43,42.51,16.7
4197,6073013000,5903,San Diego,91910,Chula Vista,-117.0798163,32.6248441,831.36,4.87,43.09,44.7
4198,6059062627,3308,Orange ,92612,Irvine,-117.8336974,33.6531552,556.26,5.08,20.11,55.1
4199,6037461501,3700,Los Angeles,91104,Pasadena,-118.1372076,34.1741653,604.19,4.96,40.74,36.5
4200,6037278001,2458,Los Angeles,90045,Los Angeles,-118.4012,33.9569112,732.31,6.45,39.1,34.5
4201,6073010200,6800,San Diego,91932,Imperial Beach,-117.1145672,32.5653537,281.6,4.81,75.38,27.9
4202,6037405900,4049,Los Angeles,91722,Covina,-117.8902516,34.1030754,774.41,4.63,43.69,39.4
4203,6065042711,4543,Riverside ,92586,Sun City,-117.1928886,33.7014254,884.72,4.7,35.34,34.7
4204,6059099603,6126,Orange ,92647,Huntington Beach,-118.0388823,33.7473928,655.99,7.41,27.9,19.2
4205,6097151201,6855,Sonoma ,94931,Cotati,-122.719615,38.3395569,984.36,6.55,35.31,35.7
4206,6065044602,2907,Riverside ,92262,Palm Springs,-116.5369071,33.8376124,498.16,3.5,55.82,43.1
4207,6085503336,3492,Santa Clara,95121,San Jose,-121.8043549,37.3067237,706.14,3.9,40.54,29
4208,6059075401,3895,Orange ,92706,Santa Ana,-117.860883,33.7674578,4580.12,5.72,36.18,30.5
4209,6021010300,2373,Glenn ,95939,Elk Creek,-122.501299,39.6052917,107.96,5.71,42.53,39.8
4210,6037700200,6321,Los Angeles,90046,Los Angeles,-118.365303,34.0924899,1119.9,5.68,28.38,29.3
4211,6013303102,7624,Contra Costa,94513,Brentwood,-121.7074839,37.9577924,466.45,4.94,59.11,25.5
4212,6037113213,4316,Los Angeles,91311,Chatsworth,-118.6071365,34.2519958,699.79,5,46.83,20.5
4213,6059063603,6223,Orange ,92663,Newport Beach,-117.9474672,33.6344482,791.33,7.18,23.99,19.7
4214,6073010003,5906,San Diego,92154,San Diego,-117.0440935,32.5788424,1291.96,3.85,53.72,25.8
4215,6075022903,3384,San Francisco,94110,San Francisco,-122.4062364,37.7517621,1821.47,5.87,51.5,27.9
4216,6075020900,4372,San Francisco,94110,San Francisco,-122.4184125,37.7518186,737.37,3.85,57.85,45.9
4217,6053001500,5741,Monterey ,93901,Salinas,-121.6725273,36.6584132,516.78,4.53,98.54,29.9
4218,6053011101,5188,Monterey ,93924,Carmel Valley,-121.4738188,36.3642891,210.2,3.82,32.14,63.7
4219,6073014200,6277,San Diego,91945,Lemon Grove,-117.0431132,32.7274195,491.38,4.04,55.66,38.3
4220,6085503506,6432,Santa Clara,95122,San Jose,-121.8272382,37.3436482,806.77,4.02,38.46,48.2
4221,6053014301,3602,Monterey ,93908,Salinas,-121.7956088,36.7252682,631.04,4.6,57.11,16.8
4222,6065049600,7176,Riverside ,92591,Temecula,-117.1579375,33.5357701,1740.86,5.87,25.06,24.9
4223,6079010016,4864,San Luis Obispo,93446,Paso Robles,-120.7906393,35.6400242,195.47,5.16,41.5,42.1
4224,6097152702,5242,Sonoma ,95403,Santa Rosa,-122.7912911,38.5043031,869.38,6.41,41.58,29.4
4225,6053000101,2079,Monterey ,93906,Salinas,-121.6220696,36.7396574,310.68,4.3,66.02,37.4
4226,6019005905,6809,Fresno ,93657,Sanger,-119.5874178,36.7864934,205.06,5.65,41.2,19
4227,6059088203,4819,Orange ,92840,Garden Grove,-117.9586224,33.7849481,599.3,3.97,34.81,48.7
4228,6059086801,3267,Orange ,92801,Anaheim,-117.9804644,33.8485717,2436.05,6.76,35.59,30.6
4229,6073002707,5369,San Diego,92105,San Diego,-117.0895143,32.7529867,482.83,3.29,51.48,70.8
4230,6065044606,2852,Riverside ,92262,Palm Springs,-116.6260603,33.8749566,273.96,3.64,55.93,45.5
4231,6021010100,8192,Glenn ,95963,Orland,-122.1823274,39.744188,287.3,4.28,42.01,52.4
4232,6085504507,5768,Santa Clara,95035,Milpitas,-121.9129194,37.4356863,1744.79,5.73,25.78,22.9
4233,6071010411,6752,San Bernardino,92284,Yucca Valley,-116.4313005,34.1517898,512.44,3.55,57.07,51.2
4234,6095250300,3206,Solano ,94591,Vallejo,-122.2235833,38.1048774,870.26,3.13,93.65,49.7
4235,6037575001,3608,Los Angeles,90815,Long Beach,-118.1471333,33.794704,802.32,6,34.18,23.7
4236,6037403901,3110,Los Angeles,91740,Glendora,-117.873247,34.1215084,2300.41,5.21,49.5,32.3
4237,6075022801,5078,San Francisco,94110,San Francisco,-122.4125093,37.7607261,813.43,4.4,57.85,29.3
4238,6059011716,5410,Orange ,92870,Placentia,-117.8529546,33.8722006,500.57,6.16,30.14,17.2
4239,6083002211,5366,Santa Barbara,93454,Santa Maria,-120.3928629,34.9569166,467.35,5.01,58.41,28.6
4240,6059062612,8186,Orange ,92612,Irvine,-117.8143677,33.6622148,1848.31,6.69,22.92,22.8
4241,6059001704,7451,Orange ,92833,Fullerton,-117.9568638,33.8866381,685.31,5.63,47.19,16.6
4242,6013303203,8491,Contra Costa,94513,Brentwood,-121.7320102,37.9471133,602.44,5.34,66.65,14.3
4243,6037503401,6529,Los Angeles,90603,Whittier,-117.9846451,33.9356035,673.98,4.99,46.08,11.7
4244,6067005204,4220,Sacramento ,95826,Sacramento,-121.3854151,38.5497903,1550.93,5.92,64.78,23.9
4245,6073010300,4507,San Diego,91932,Imperial Beach,-117.1144635,32.575638,527.12,4.21,75.38,42.8
4246,6001442700,2873,Alameda ,94536,Fremont,-122.0081115,37.5371537,2028.42,5.63,46.73,9.6
4247,6061021003,6210,Placer ,95678,Roseville,-121.275694,38.7645742,1226.9,5.79,49.85,29.5
4248,6111005502,5127,Ventura ,93010,Camarillo,-119.0527386,34.2197814,1180.35,4.98,35.51,42.4
4249,6073009000,3861,San Diego,92111,San Diego,-117.1788279,32.7782882,505.62,4.08,59.97,50
4250,6073013702,5357,San Diego,91977,Spring Valley,-116.9969521,32.7405936,915.26,3.92,71.01,41.6
4251,6001420400,3124,Alameda ,94710,Berkeley,-122.3256618,37.8886213,2378.83,6.25,30.65,51.2
4252,6097153902,4147,Sonoma ,95448,Healdsburg,-122.8671471,38.6120817,559.84,4.34,49.48,39.6
4253,6073014902,3186,San Diego,91942,La Mesa,-117.0117565,32.7707635,1871.29,6.05,39.85,27.6
4254,6073012303,3431,San Diego,91910,Chula Vista,-117.0732999,32.6512908,2183.91,4.44,40.33,41.1
4255,6059001301,6423,Orange ,90631,La Habra,-117.9678496,33.9227729,847.54,5.54,49.39,21.7
4256,6001436100,5261,Alameda ,94580,San Lorenzo,-122.1235777,37.6718054,2160.81,4.6,66.58,19.9
4257,6053000501,4842,Monterey ,93905,Salinas,-121.632795,36.6758875,391.66,3.1,79.51,85.3
4258,6037571900,5509,Los Angeles,90807,Long Beach,-118.1773895,33.8319177,764.51,6.48,49.43,15.8
4259,6001440336,4459,Alameda ,94587,Union City,-122.0175013,37.5811633,536.47,3.44,70.98,26.2
4260,6029002804,2672,Kern ,93309,Bakersfield,-119.0678215,35.3449134,587.52,5.02,82.51,27.2
4261,6001432700,2478,Alameda ,94577,San Leandro,-122.1428437,37.7270703,1838.97,4.07,75.08,24.4
4262,6007001704,3060,Butte ,95965,Oroville,-121.5013525,39.960108,112.87,3.55,60.06,45.7
4263,6113010302,7270,Yolo ,95691,West Sacramento,-121.5334072,38.5450814,428.5,5.67,61.05,15.1
4264,6073002708,5689,San Diego,92115,San Diego,-117.0830585,32.7531727,499.99,3.54,42.49,78.4
4265,6037186202,1974,Los Angeles,90065,Los Angeles,-118.2241897,34.1200291,1296.75,4.72,51.95,27.6
4266,6029000907,2463,Kern ,93306,Bakersfield,-118.9229278,35.379737,467.44,3.75,75.27,49.6
4267,6037189300,3077,Los Angeles,90068,Los Angeles,-118.3093146,34.1112674,1426.44,5.93,30.08,12.9
4268,6037214901,3083,Los Angeles,90048,Los Angeles,-118.3872385,34.0742811,899.15,6.43,26.53,32.9
4269,6097152000,2079,Sonoma ,95404,Santa Rosa,-122.713301,38.4416422,1171.42,4.33,53.31,44.9
4270,6075016802,3264,San Francisco,94102,San Francisco,-122.4249293,37.7735403,661.18,4.34,90.79,20.6
4271,6095253205,3022,Solano ,95688,Vacaville,-121.9717589,38.3742945,610.64,3.78,76.48,41.9
4272,6085512311,3314,Santa Clara,95037,Morgan Hill,-121.6599882,37.1496048,1282.48,6.37,40.1,18.9
4273,6001410000,2805,Alameda ,94605,Oakland,-122.1332163,37.7447566,1576.47,4.92,135.08,12.5
4274,6013336202,5701,Contra Costa,94520,Concord,-122.0446085,37.9550364,842.48,3.58,65.88,73.5
4275,6037503502,4130,Los Angeles,90604,Whittier,-118.003196,33.9320286,459.22,4.43,57.41,29.8
4276,6001442900,7194,Alameda ,94538,Fremont,-121.9748246,37.5183894,1685.45,5.47,67.67,15
4277,6071010417,3251,San Bernardino,92256,Morongo Valley,-116.5601965,34.0582671,482.22,3.61,50.73,51.3
4278,6053000102,9054,Monterey ,93906,Salinas,-121.6348578,36.7107945,499.59,3.75,78.46,36.2
4279,6065044102,2841,Riverside ,92220,Banning,-116.8940377,33.9307499,200.64,3.02,96.29,56.4
4280,6037128602,3189,Los Angeles,91401,Van Nuys,-118.4356063,34.1712144,803.82,5.52,51.78,18.9
4281,6059099413,8230,Orange ,92648,Huntington Beach,-118.0005081,33.6929418,629.59,6.26,26.83,25.5
4282,6037109200,2669,Los Angeles,91344,Granada Hills,-118.4746272,34.277998,1859.37,6.28,51.84,17
4283,6075020200,6269,San Francisco,94103,San Francisco,-122.4241789,37.7671163,443.41,3.92,71.14,29.8
4284,6101050401,4783,Sutter ,95991,Yuba City,-121.6248059,39.1071246,516.12,4.96,40.59,31
4285,6055201003,4389,Napa ,94558,Napa,-122.2313016,38.2374372,801.66,6.8,25.75,20.6
4286,6085506301,5334,Santa Clara,95117,San Jose,-121.9614732,37.3197153,1640.08,5.64,39.62,19.8
4287,6001451506,3138,Alameda ,94550,Livermore,-121.7291862,37.6833516,288.86,4.44,36.63,31.6
4288,6037461100,4844,Los Angeles,91001,Altadena,-118.1397371,34.1851953,494.73,4.18,38.96,34.9
4289,6071009707,5920,San Bernardino,92308,Apple Valley,-117.2261814,34.4477844,597.7,3.54,85.53,26.8
4290,6001440335,6496,Alameda ,94587,Union City,-122.0122841,37.5913508,509.7,4.25,67.41,9.9
4292,6037403721,4998,Los Angeles,91722,Covina,-117.8769958,34.097573,553.56,5.11,40.98,22.4
4293,6037113237,3661,Los Angeles,91311,Chatsworth,-118.6117577,34.244544,575.31,4.9,46.82,19.7
4294,6065045000,3424,Riverside ,92234,Cathedral City,-116.4698341,33.7750205,480.18,3.34,41.8,56.6
4295,6037570902,3616,Los Angeles,90713,Lakewood,-118.1210795,33.8532314,604.17,4.96,41.17,16.5
4296,6065046405,3974,Riverside ,92595,Wildomar,-117.2726286,33.6205579,1418.71,4.16,44.89,38.9
4297,6059099905,3053,Orange ,92683,Westminster,-118.0301153,33.7704951,3386.56,5.54,38.28,32.3
4298,6037406101,3139,Los Angeles,91723,Covina,-117.8911488,34.0902906,562.75,4.95,52.41,26.7
4299,6037267404,2806,Los Angeles,90025,Los Angeles,-118.4605333,34.0456314,1632.36,7.88,11.22,32.2
4300,6085504422,3672,Santa Clara,95035,Milpitas,-121.906949,37.4585704,2479.17,4.67,20.63,30.8
4301,6005000500,2995,Amador ,95642,Jackson,-120.7391956,38.3175704,287.44,4.28,141.43,20.5
4302,6029000910,9904,Kern ,93306,Bakersfield,-118.9067286,35.4138845,177.3,5.13,66.56,33.2
4303,6065040703,2780,Riverside ,92860,Norco,-117.5346297,33.9420596,943.45,5.85,31.5,19.1
4304,6059062626,2773,Orange ,92612,Irvine,-117.8396723,33.652607,572.26,4.78,19.34,65.8
4305,6073018100,5659,San Diego,92054,Oceanside,-117.3611032,33.1771015,1999.55,5.41,49.31,32.3
4306,6073003204,3453,San Diego,91902,Bonita,-117.0578802,32.656474,2242.47,4.29,43.61,27.3
4307,6037403408,6576,Los Angeles,91789,Walnut,-117.8818963,34.0254501,432.7,6.13,24.75,12.3
4308,6075031201,6167,San Francisco,94112,San Francisco,-122.4573334,37.7217805,549.94,3.41,55.46,33.9
4309,6111005403,2694,Ventura ,93010,Camarillo,-119.0342535,34.2219343,843.73,4.54,31.57,37.5
4310,6073010010,5510,San Diego,92154,San Diego,-117.0636964,32.5783698,310.01,3.33,53.72,47.7
4311,6037408628,5103,Los Angeles,91745,Hacienda Heights,-117.943153,33.9836985,582,5.15,45.69,24.5
4312,6037403802,5553,Los Angeles,91724,Covina,-117.8463468,34.1030793,431.53,5.14,43.93,25.6
4313,6059063903,3957,Orange ,92626,Costa Mesa,-117.9008448,33.6821945,2779.96,5.86,36.22,32.7
4314,6075026100,6810,San Francisco,94112,San Francisco,-122.4431582,37.7196219,922.45,3.59,55.46,26.1
4315,6073008509,6647,San Diego,92111,San Diego,-117.1718159,32.8149643,925.12,4.83,58.91,29.7
4316,6085505001,9741,Santa Clara,95054,Santa Clara,-121.9712124,37.4003031,1218.72,6.52,22.98,22.3
4317,6095250103,4292,Solano ,94591,Vallejo,-122.2216027,38.1164685,910.47,3.06,93.65,30.1
4318,6059042310,8391,Orange ,92675,San Juan Capistrano,-117.6768613,33.4852789,541.66,5.56,24.56,36.8
4319,6037462202,2928,Los Angeles,91101,Pasadena,-118.1369288,34.1489289,2155.35,6.74,29.21,42.7
4320,6059001705,4343,Orange ,92835,Fullerton,-117.9402667,33.9117646,1060.06,6.13,25.71,32.9
4321,6037276000,5396,Los Angeles,90045,Los Angeles,-118.3890198,33.9691783,2494.73,6.88,39.1,5.6
4322,6081611700,5970,San Mateo,94025,Menlo Park,-122.1506224,37.4941291,1534.04,5.32,26.23,38.4
4323,6073018601,4779,San Diego,92058,Oceanside,-117.355054,33.229909,1385.43,4.85,39.7,24.5
4324,6095253404,6611,Solano ,95620,Dixon,-121.8314911,38.4598591,1234.81,4.84,54.31,29.6
4325,6073002903,3717,San Diego,92115,San Diego,-117.0553352,32.7498573,914.78,4.13,48.49,37.8
4326,6037462301,4655,Los Angeles,91106,Pasadena,-118.1270027,34.1549547,2337.52,5.84,20.91,46.1
4327,6085506501,7710,Santa Clara,95117,San Jose,-121.9560416,37.2980229,613.46,3.83,31.05,54.1
4328,6037702901,8866,Los Angeles,90292,Marina del Rey,-118.4532292,33.9815095,1219.42,8.23,30.32,18
4329,6013307204,4300,Contra Costa,94509,Antioch,-121.8308707,37.9946847,705.43,3.23,178.9,36
4330,6111004000,6586,Ventura ,93033,Oxnard,-119.1721776,34.1674563,392.49,3.75,33.16,57.8
4331,6037403702,3794,Los Angeles,91724,Covina,-117.8557814,34.0913988,337.13,4.73,55.58,20.5
4332,6065043010,5687,Riverside ,92530,Lake Elsinore,-117.387881,33.6841829,257.24,4.09,45.1,22.8
4333,6077004701,2757,San Joaquin,95237,Lockeford,-121.1494646,38.1621306,130.91,3.9,22.31,49.1
4334,6059021915,3985,Orange ,92807,Anaheim,-117.8115691,33.8443705,3002.21,6.43,25.69,8.5
4335,6037554519,3613,Los Angeles,90703,Cerritos,-118.0569743,33.8527649,461.94,5.05,34.19,19.9
4336,6107000100,5142,Tulare ,93271,Three Rivers,-118.8366159,36.5233963,78.98,5.55,31.92,32.4
4337,6061020806,3494,Placer ,95678,Roseville,-121.2762266,38.7453902,1826.74,5.73,45.9,32
4338,6097152801,5547,Sonoma ,95403,Santa Rosa,-122.7503889,38.4828618,1239.56,6.07,51.96,30.4
4339,6067007701,6126,Sacramento ,95608,Carmichael,-121.3373129,38.6172437,762.82,3.75,106.76,42.8
4340,6065042717,5079,Riverside ,92587,Sun City,-117.2521561,33.7021362,293.5,3.77,36.99,46
4341,6075015801,3594,San Francisco,94115,San Francisco,-122.4373557,37.7813029,532.53,3.71,58.87,41.6
4342,6073003108,3520,San Diego,91977,Spring Valley,-117.0155941,32.7074478,1107.67,4.26,67.08,43.7
4343,6065041807,2400,Riverside ,92882,Corona,-117.5772407,33.8601348,779.62,5.3,30.02,28.4
4344,6111000400,6758,Ventura ,93060,Santa Paula,-119.0487659,34.4021613,251.55,3.91,42.33,39
4345,6065043239,6792,Riverside ,92592,Temecula,-116.9857528,33.5633922,176.57,5.29,26.25,29.1
4346,6073014500,3749,San Diego,91941,La Mesa,-117.0438659,32.7495164,1550.77,4.6,25.99,36.2
4347,6013304001,3718,Contra Costa,94513,Brentwood,-121.7489395,37.8837503,314.21,4.93,66.21,17.9
4348,6053000300,4177,Monterey ,93906,Salinas,-121.6595817,36.7030908,860.05,3.33,68.04,40.1
4349,6059088904,5766,Orange ,92683,Westminster,-117.9548828,33.7485828,754.32,4.81,26.35,45.7
4350,6037408625,4160,Los Angeles,91745,Hacienda Heights,-117.9634087,33.9886212,491.03,4.84,46.47,10.2
4351,6059110110,5706,Orange ,90630,Cypress,-118.0297412,33.8305662,659.39,4.25,30.96,27.5
4352,6073020309,3945,San Diego,92026,Escondido,-117.1090217,33.1355986,1941.67,5.81,23.67,42.9
4353,6095253108,4088,Solano ,95687,Vacaville,-122.0008642,38.3288304,1942.5,3.89,66.5,24.6
4354,6037462700,5471,Los Angeles,91106,Pasadena,-118.1144868,34.1519261,1904.9,5.46,23.86,28.7
4355,6111005004,5419,Ventura ,93036,Oxnard,-119.1656216,34.2505709,1204.06,5.74,38.26,31.1
4356,6097153006,7286,Sonoma ,95401,Santa Rosa,-122.7584138,38.4432933,634.97,4.7,54.81,38.6
4357,6111007612,4762,Ventura ,93021,Moorpark,-118.906726,34.2752843,570.43,5.03,32.63,29.5
4358,6037300800,6947,Los Angeles,91208,Glendale,-118.220602,34.1845879,1325.83,6.28,16.62,25.5
4359,6065043271,3930,Riverside ,92595,Wildomar,-117.2755965,33.6006686,302.74,3.3,43.65,30.1
4360,6007002200,5156,Butte ,95969,Paradise,-121.6824752,39.674685,343.1,4.63,46.89,37.1
4361,6053000701,6439,Monterey ,93905,Salinas,-121.609157,36.6878097,350.07,2.86,79.51,86.1
4362,6037216800,3289,Los Angeles,90035,Los Angeles,-118.3706043,34.0557841,1364.34,5.98,23.46,23.1
4363,6085512043,6129,Santa Clara,95111,San Jose,-121.8048672,37.2618681,1548.57,4.02,29.44,55.6
4364,6071011101,3771,San Bernardino,92382,Running Springs,-117.1403551,34.1730842,290.16,4.66,49.27,29.5
4365,6065043314,3631,Riverside ,92544,Hemet,-116.9389807,33.733193,401.22,3.45,59.1,40.1
4366,6037141101,4066,Los Angeles,91423,Sherman Oaks,-118.4243044,34.151167,3000.4,6.16,27.83,24.8
4367,6009000210,9515,Calaveras ,95252,Valley Springs,-120.8741765,38.1930259,166.75,4.9,54.41,25.3
4368,6073008507,7627,San Diego,92117,San Diego,-117.1737801,32.8262504,1282.86,5.56,40.04,36.5
4369,6073020017,3282,San Diego,92081,Vista,-117.222755,33.1484964,981.3,6.38,17.45,51.4
4370,6059001504,4605,Orange ,92821,Brea,-117.890759,33.9160273,1551.49,7.09,34.19,19.2
4371,6001443001,2917,Alameda ,94538,Fremont,-121.9515237,37.5184218,532.36,4.33,61.08,14.2
4372,6071010018,7068,San Bernardino,92345,Hesperia,-117.3433595,34.4135996,306.34,3.22,45.41,45.8
4373,6037501700,3695,Los Angeles,90605,Whittier,-118.0198835,33.9618209,720.41,4.81,52.27,24.1
4374,6029000906,4355,Kern ,93306,Bakersfield,-118.9406565,35.3796667,446.17,3.87,75.27,35.1
4375,6037650401,4472,Los Angeles,90503,Torrance,-118.3368653,33.8428957,759.01,6.86,27.69,15.8
4376,6085503507,2182,Santa Clara,95122,San Jose,-121.8319402,37.340185,609.68,3.63,56.72,44.6
