id,state,abbr,pollution,poverty,ageMoe,cars,density,traffic,asthma,-0.385218228
,Turlock,Turlock,6.38,39.5,,1.946969697,1.727503769,769.18,82.64,
,Hanford,Hanford,5.92,63.4,,1.434750733,1.716361759,429.54,138.1,
,Los Angeles,Los Angeles,6.82,47.4,,1.745714286,9.86748579,3695.3,73.2,
,Bellflower,Bellflower,5.42,60.7,,1.328173375,9.91223728,787.73,79.03,
,Watsonville,Watsonville,7.15,46.5,,2.114152893,1.309258314,547.75,62.41,
,Modesto,Modesto,6.93,49.8,,2.074894515,0.082732294,246.86,34.68,
,Inglewood,Inglewood,5.74,65.2,,2.058472554,6.96755838,1015.03,53.61,
,Sanger,Sanger,6.01,46,,1.982016091,0.785389425,161.65,71.04,
,Panorama City,Panorama City,4.83,77.5,,1.196502058,32.20288758,1221.31,95.94,
,Orange Cove,Orange Cove,5.15,75.8,,1.729411765,0.307940502,67.4,76.6,
,Sylmar,Sylmar,6.14,60,,2.11,5.103682128,524.18,60.74,
,Visalia,Visalia,5.99,63.2,,1.723564955,2.363005034,417.54,52.99,
,Los Angeles,Los Angeles,5.71,43.1,,1.711212516,6.299385916,741.01,142.9,
,Van Nuys,Van Nuys,6.31,65.2,,1.387823186,7.102336333,1780.21,44.66,
,San Leandro,San Leandro,6.21,37.5,,1.681687094,3.535857353,2490.72,94.94,
,Los Angeles,Los Angeles,7.1,39.2,,1.422186752,9.611225011,1169.31,55.22,
,Bell,Bell,7.91,50.2,,1.989816701,4.426919576,782.18,34.13,
,Tipton,Tipton,6.61,79.2,,1.895260386,0.022475092,350.88,47.41,
,Los Angeles,Los Angeles,7.62,28.3,,1.57287329,7.578808215,3309.84,39.79,
,Oakland,Oakland,5.41,60.6,,1.540888603,5.839351959,329.65,166.1,
,Fresno,Fresno,5.54,80,,1.162572254,4.318317606,557.05,93.29,
,Riverside,Riverside,7.84,34.7,,1.793028322,1.456590096,753.77,105.67,
,Carson,Carson,6.76,20.2,,2.381792847,4.436095541,511.58,84.92,
,Moss Landing,Moss Landing,6.03,70.5,,1.833166833,0.155112702,490.42,58.43,
,Hawthorne,Hawthorne,5.83,53.8,,1.308098592,21.37407591,1017.4,67.04,
,Merced,Merced,5.42,69.7,,1.480536913,3.41266377,572.37,126.53,
,Chino,Chino,6.05,48.3,,2.206086957,3.637603777,507.68,50.73,
,Norwalk,Norwalk,5.96,47.8,,2.546365915,6.809433236,639.03,62.88,
,Los Angeles,Los Angeles,5.98,62.1,,1.708211144,6.148849616,1941.03,48.5,
,La Puente,La Puente,7.53,42.7,,2.805369128,4.503818929,602.64,46.35,
,Beaumont,Beaumont,5.49,50.7,,1.989939638,0.84803723,1373.03,60.9,
,Los Angeles,Los Angeles,7.2,49.4,,1.167979943,18.8124944,1702.51,44.72,
,Long Beach,Long Beach,5.88,54.9,,1.428858723,16.68167789,1203.87,86.52,
,Lynwood,Lynwood,6.49,59.9,,2.333625988,4.211345475,2926.08,45.5,
,Los Angeles,Los Angeles,7.49,51.4,,1.467863894,12.83232043,2736.09,25.64,
,Emeryville,Emeryville,6.57,45,,1.249266862,8.846045635,916.65,134.76,
,Madera,Madera,7.66,20.9,,2.266317627,0.075651582,290.01,91.63,
,Los Angeles,Los Angeles,6.16,57.4,,1.290748899,11.20348099,4143.82,58.23,
,Bakersfield,Bakersfield,6.06,61.6,,1.976296296,2.457982637,909.71,80.51,
,Los Angeles,Los Angeles,7.09,53.8,,1.019180471,17.01827484,1833.39,40.86,
,Sacramento,Sacramento,4.79,71.3,,1.75,3.845935321,674.26,98.91,
,San Bernardino,San Bernardino,5.16,58.3,,2.273646209,4.159857618,270.24,98.95,
,Wofford Heights,Wofford Heights,6.24,62,,1.675113464,0.011440488,128.51,47.45,
,Riverside,Riverside,7.35,41.9,,1.702994429,4.516466698,536.14,44.28,
,Alviso,Alviso,7.13,24,,2.17480315,0.044091083,1787.2,72.08,
,San Jose,San Jose,5.73,52.9,,1.849356223,5.225598444,630.47,53.77,
,Loma Linda,Loma Linda,8.46,63.9,,1.209962507,2.808184201,1248.76,36.37,
,Los Angeles,Los Angeles,5.7,64.6,,1.543026706,8.360863615,796.94,59.18,
,Colton,Colton,6.33,61.6,,2.174901186,1.397405913,1382.31,54.17,
,Livingston,Livingston,6.27,47.6,,2.200950735,1.30560283,598.21,43.24,
,Visalia,Visalia,7.52,48.2,,1.695705521,0.885199957,514.77,45.85,
,Harbor City,Harbor City,7.02,54.7,,1.504621072,7.877381289,1424.73,44.56,
,Bellflower,Bellflower,5.54,55.1,,1.392130258,17.69075696,891.55,79.03,
,San Pablo,San Pablo,5.83,43.3,,1.969139466,6.595003862,278.5,118.5,
,La Puente,La Puente,7.47,31,,2.409032258,3.135664783,941.18,68.67,
,Fresno,Fresno,5.9,68.8,,1.397951719,4.242892367,414.73,118.67,
,Oakland,Oakland,6.48,40.2,,0.878127896,9.521593779,1600.1,162.39,
,South Gate,South Gate,6.24,31.5,,2.591731266,6.183954123,910.07,46.23,
,Riverside,Riverside,6.59,38.6,,2.478794643,1.186192155,1264.52,55.89,
,Vallejo,Vallejo,4.75,81.4,,0.807787904,6.009174181,224.26,193.5,
,Calipatria,Calipatria,6.06,58.8,,1.671501088,0.023863827,196.09,60.75,
,Riverdale,Riverdale,5.8,64.4,,2.21503268,0.03312549,119.06,63.1,
,Santa Ana,Santa Ana,6.31,55.8,,2.714285714,5.182982688,572.52,46.96,
,Porterville,Porterville,5.45,75.6,,1.697892272,2.34132147,342.4,58.17,
,Yuba City,Yuba City,5.5,69.5,,1.794133333,2.627943026,360.88,40.59,
,Adelanto,Adelanto,4.55,86.8,,1.171374765,0.423902188,370.68,106.71,
,Sacramento,Sacramento,5.99,62.2,,1.780141844,1.447851371,1015.5,76.85,
,National City,National City,5.63,69.4,,1.611178615,9.07864219,387.35,79.8,
,Ontario,Ontario,7.51,35.3,,2.424567189,4.342964792,2967.96,51.6,
,Marysville,Marysville,6.49,68.9,,1.475253093,0.897562771,498.66,50.08,
,Los Angeles,Los Angeles,5.42,48.6,,1.636072572,5.810412901,946.92,110.34,
,Winton,Winton,5.41,61,,2.037542662,1.034327009,299.17,78.32,
,Inglewood,Inglewood,5.48,51.7,,2.044354839,8.292648591,909.79,68.31,
,Downey,Downey,6.56,39.4,,2.143031785,5.104108955,1482.98,53.29,
,San Francisco,San Francisco,5.13,45.5,,1.439189189,11.06047303,388.72,135.72,
,San Pedro,San Pedro,6.01,41.3,,1.336755647,9.577512053,881.31,84.98,
,Downey,Downey,8,32.4,,2.177798683,3.008025605,1333.65,46.89,
,Fontana,Fontana,4.99,63.2,,1.794146341,4.147627769,547.28,74.3,
,Pico Rivera,Pico Rivera,6.15,50.7,,1.726351351,4.958254643,707.6,62.94,
,Northridge,Northridge,6.57,54.5,,1.717391304,5.819489532,1377,44.38,
,Newman,Newman,7.41,61.8,,1.895306859,0.002473497,345.37,49.05,
,Bakersfield,Bakersfield,5.56,63.5,,1.451453309,4.084553219,916.76,82.51,
,Van Nuys,Van Nuys,5.61,47.2,,1.668690373,8.398413669,1347.97,57.53,
,Tarzana,Tarzana,6.03,49.4,,1.239876986,18.99981246,3173.11,53.51,
,Fullerton,Fullerton,7.47,47.6,,1.767613039,5.183222996,703.89,44.36,
,Lemoore,Lemoore,6.37,54.3,,1.758961681,0.093353882,317.12,78.78,
,Bakersfield,Bakersfield,5.68,54.8,,1.778143877,2.89647299,1124.76,121.62,
,Los Angeles,Los Angeles,5.89,78.9,,0.763790665,19.09598214,1163.6,56.69,
,Long Beach,Long Beach,7.66,25.3,,1.76574895,5.655507524,1826.56,70.85,
,Lodi,Lodi,5.76,78.9,,1.614953271,4.255505741,456.16,48.82,
,Los Angeles,Los Angeles,7.03,79.5,,0.770065076,53.33496357,1228.75,44.3,
,Palo Alto,Palo Alto,5.87,52.1,,2.470168612,4.875997222,1551.93,67.59,
,Ceres,Ceres,6.76,58.6,,2.003929273,0.343982784,819.73,42.34,
,Brawley,Brawley,5.73,47.9,,2.357594937,0.002734802,251.55,125.51,
,Coachella,Coachella,5.82,71.7,,2.001651528,1.765421728,307.77,51.53,
,Garden Grove,Garden Grove,7.23,33.2,,1.944606414,0.796678176,998.18,41.75,
,Modesto,Modesto,7.81,31.4,,1.571147024,2.837973298,543.36,90.02,
,Los Angeles,Los Angeles,6.71,84.7,,0.46390169,14.3143197,1065.89,41.6,
,Baldwin Park,Baldwin Park,7.09,35.7,,2.671182266,4.56839059,1257.37,42.89,
,Los Angeles,Los Angeles,7.17,78.5,,0.983379501,25.44265802,1170.33,35.35,
,Reseda,Reseda,5.37,52.2,,1.649971863,10.9013714,898.2,75.99,
,Reseda,Reseda,5.72,53.8,,1.633980073,7.303188675,1266.18,75.99,
,Oakland,Oakland,5.63,75.5,,0.926136364,7.795759027,531.54,165.52,
,Snelling,Snelling,7.09,37.6,,2.195154778,0.005819147,77.9,68.89,
,Los Angeles,Los Angeles,5.83,34.4,,1.641542507,7.058290784,631.1,118.01,
,Los Angeles,Los Angeles,6.02,73.1,,1.199308756,6.71905859,3802.46,46.78,
,Porterville,Porterville,5.93,66.2,,1.826157158,1.227108152,344.35,58.17,
,Huron,Huron,5.66,88.4,,1.482758621,0.010530537,166.54,61,
,Sylmar,Sylmar,7.13,18.7,,2.362913907,1.070395868,2476.29,64.44,
,Sacramento,Sacramento,5.26,75.6,,1.208927918,4.964847092,1451.53,107.99,
,North Hollywood,North Hollywood,6.15,53,,1.833333333,10.25877646,938.84,54.84,
,San Pablo,San Pablo,5.1,60.3,,1.878787879,6.950992675,542.14,108.14,
,Tracy,Tracy,6.46,33.3,,2.260324098,3.865360457,975.92,113.01,
,Pacoima,Pacoima,6.47,59.1,,1.749287749,5.181070618,1247.07,54.52,
,Los Angeles,Los Angeles,5.82,54,,1.675675676,8.428287345,776.7,53.1,
,Van Nuys,Van Nuys,5.85,61.3,,1.504,7.408845112,1460.13,66.68,
,Bakersfield,Bakersfield,8.18,22,,2.057077626,0.311641755,1001.35,80.96,
,Moreno Valley,Moreno Valley,5.27,78.9,,1.368110236,2.158505783,1474.58,75.3,
,Sacramento,Sacramento,5.68,65.9,,1.355666429,3.489079904,931.12,101.34,
,Anaheim,Anaheim,6.9,47.4,,2.102924634,5.499215338,1024.08,45.43,
,Bellflower,Bellflower,6.73,35.5,,2.201104972,3.688393605,1798.58,79.03,
,Santa Ana,Santa Ana,6.96,33.6,,2.318911686,6.740827441,833.51,43.67,
,Los Angeles,Los Angeles,6.77,43.8,,1.696312364,4.641821321,792.29,69.42,
,Victorville,Victorville,4.85,70.5,,1.341292135,1.719452328,1063.78,106.1,
,Los Angeles,Los Angeles,5.97,62.1,,1.79696243,8.193554401,937.66,54.8,
,Glendale,Glendale,7.4,41.1,,1.616312464,9.890515595,1767.74,37.44,
,Rancho Cucamonga,Rancho Cucamonga,7.14,39,,1.868953881,2.147538016,656.99,50.04,
,Visalia,Visalia,6.36,65.4,,1.980743692,0.12466765,205.79,43.54,
,Riverside,Riverside,6.26,58.6,,1.855421687,2.399242144,1191.25,55.89,
,Merced,Merced,4.72,78.4,,1.590604027,3.870253148,152.91,87.5,
,Hawaiian Gardens,Hawaiian Gardens,5.87,65.5,,1.795888399,6.947902903,1547.07,53.12,
,Oakland,Oakland,6.03,64.4,,0.890738814,5.368066058,331.9,165.52,
,San Leandro,San Leandro,6.49,32.3,,1.98298162,4.363631418,1756.86,75.08,
,Oxnard,Oxnard,4.64,69.1,,1.841688654,5.771638369,650.96,116.82,
,North Hills,North Hills,4.99,78.9,,1.312064965,17.28340289,2276.89,80.01,
,West Sacramento,West Sacramento,6.61,52.1,,1.505912596,4.162452587,939.56,54.98,
,Sylmar,Sylmar,7.16,47,,2.138018628,1.830070656,3298.56,64.44,
,California Hot Springs,California Hot Springs,6.35,65.8,,2.018083183,0.019538019,116.13,47.27,
,Huntington Park,Huntington Park,5.62,76.9,,1.060897436,14.76754204,738.52,59.19,
,Canoga Park,Canoga Park,6.1,54.5,,1.392763503,8.118399826,1033.14,63.55,
,Los Angeles,Los Angeles,5.72,50.5,,1.776836158,5.259499128,651.54,92.95,
,Colton,Colton,5.41,68.6,,1.846222222,4.66221734,376.62,68.58,
,Bakersfield,Bakersfield,6.82,39.6,,2.276089828,2.624005693,694.12,51.04,
,Los Angeles,Los Angeles,6.23,56.6,,1.554280671,10.25019204,798.5,56.06,
,Bellflower,Bellflower,5.74,67.2,,1.758517034,8.522137819,772.07,79.03,
,Ontario,Ontario,7.29,43.9,,2.197461213,2.818215925,2096.44,59.19,
,Lynwood,Lynwood,6.7,42.2,,2.477272727,4.683652294,693.12,44.6,
,Torrance,Torrance,5.9,64.8,,1.733333333,6.863964403,718.41,60.73,
,Turlock,Turlock,6.09,66.5,,1.536666667,3.606797328,437.82,52.34,
,Salinas,Salinas,6.03,68.7,,1.837209302,2.949540509,668.1,72.45,
,Hemet,Hemet,4.95,77,,0.962864721,4.425764456,816.44,90.77,
,San Jose,San Jose,6.92,33.1,,2.223350254,4.555060794,938.31,58.93,
,Los Angeles,Los Angeles,6.63,51.5,,1.383125864,16.7127822,1102.76,43.41,
,South San Francisco,South San Francisco,7.52,24.3,,2.001788909,0.451959808,1147.55,63.39,
,Montclair,Montclair,6.27,45.9,,2.494923858,3.678499249,658.21,69.19,
,Merced,Merced,7.67,45.2,,2.337055838,0.005230097,179.86,55.26,
,Montebello,Montebello,6.91,43.7,,1.475995914,5.378901831,1671.62,54.54,
,Rodeo,Rodeo,5.82,30.7,,1.961890979,1.220173441,1307.52,128.92,
,Los Angeles,Los Angeles,8.21,40.8,,1.214069133,8.631149154,1768.02,37.35,
,Delhi,Delhi,6.04,49.5,,2.121853775,2.128268319,864.13,60.06,
,Bellflower,Bellflower,5.68,42.1,,1.677364865,6.259116864,2860.38,77.92,
,Bakersfield,Bakersfield,5.03,75,,1.723766307,3.516849684,391.06,70.38,
,Los Angeles,Los Angeles,7.87,41.2,,1.478350515,10.10934017,3006.04,30.09,
,Huntington Park,Huntington Park,6.06,67.9,,1.50921659,5.862473376,924.44,59.19,
,Pacoima,Pacoima,6.46,40.9,,2.536024845,3.867136883,3457.35,73.79,
,Fullerton,Fullerton,7.66,42,,1.759053954,4.072026166,2197.66,50.57,
,Lakewood,Lakewood,5.64,52,,1.916967509,5.293410288,501.32,68.56,
,Fontana,Fontana,4.94,85.2,,1.707317073,5.456079758,419.91,74.3,
,Buena Park,Buena Park,7.34,39.3,,1.755674783,5.199424701,1803.54,57.71,
,Ontario,Ontario,7.23,35,,2.594235033,3.747936352,2561.23,51.6,
,Barstow,Barstow,5.48,42.9,,1.568684517,0.523859678,434.27,220.9,
,Richmond,Richmond,5.7,48.3,,1.754930966,4.18869374,785.54,147.14,
,Gardena,Gardena,6.9,24.1,,2.010033445,4.568973596,935.23,93.59,
,Bell,Bell,6.08,59.1,,1.789250354,8.990767393,1323.15,40.88,
,Stockton,Stockton,5.02,56.5,,1.925484352,3.89810998,612.13,90.28,
,Long Beach,Long Beach,7.38,21.8,,1.332717759,7.43030373,699.76,83.08,
,Oroville,Oroville,5.23,62.3,,1.696090794,0.060101831,344.47,89.56,
,Sacramento,Sacramento,5.52,42.3,,2.109621451,4.008127969,470.19,79.7,
,San Diego,San Diego,5.86,59.7,,1.766294227,3.133920201,2558.22,92.81,
,Porterville,Porterville,5.49,61.7,,1.949768672,0.083542754,204.5,52.07,
,Anaheim,Anaheim,7.42,45,,2.183212996,3.168114154,3334.08,49.25,
,Van Nuys,Van Nuys,5.18,55.2,,1.332653061,9.16895002,1511.6,69.43,
,Upland,Upland,6.11,43.9,,1.549031122,3.773468971,555.38,76.93,
,Wilmington,Wilmington,6.4,48.2,,1.841131665,7.682784166,1099.89,70.22,
,Costa Mesa,Costa Mesa,6.24,64.1,,1.684210526,5.866440097,814.14,43.69,
,Modesto,Modesto,6.88,47.7,,1.499668655,3.97962572,401.72,74.38,
,Torrance,Torrance,7.92,21,,1.905829596,4.918950722,1571.45,47.6,
,Reseda,Reseda,5.88,62.8,,1.778141361,4.717159271,1268.89,63.92,
,Hayward,Hayward,5.36,23.4,,2.187293729,0.929752817,1178.33,98.66,
,Los Angeles,Los Angeles,6,60,,0.98649789,23.36912919,1235.29,37.71,
,Reedley,Reedley,7.45,27.5,,2.231059021,0.060284213,185.63,57.51,
,Pasadena,Pasadena,5.95,51.2,,1.722442058,4.339600491,1322.11,61.68,
,Signal Hill,Signal Hill,7.55,45.6,,1.814124783,3.153624493,1317.13,41.95,
,Rancho Cucamonga,Rancho Cucamonga,6.59,48.3,,1.664918721,5.348014746,723.46,50.04,
,Moreno Valley,Moreno Valley,5.22,67.2,,1.961474037,2.370973565,1321.14,59.49,
,Kingsburg,Kingsburg,6.11,39,,1.981563891,1.191029381,468.39,64.16,
,Bakersfield,Bakersfield,6.78,56.6,,1.907669938,0.238698314,300.76,74.45,
,Riverside,Riverside,7.75,43.2,,2.214380826,0.189246719,351.22,46.22,
,Anaheim,Anaheim,6.49,38.1,,2.094256259,5.065693809,3561.25,64.35,
,Bakersfield,Bakersfield,6.76,37.5,,1.539258451,2.053081231,1079.62,171.27,
,Inglewood,Inglewood,4.62,63.3,,1.502453386,14.09673476,491.73,92.89,
,Rancho Cordova,Rancho Cordova,5.94,50.2,,1.707858428,4.234214601,1362.5,56.99,
,Bellflower,Bellflower,5.45,59.9,,1.851145038,6.291838773,2342.99,73.52,
,Lake Elsinore,Lake Elsinore,5.41,59.3,,1.945675482,0.774985237,1222.06,45.01,
,Fresno,Fresno,6.26,73.1,,1.477183833,4.521275314,445.74,63.8,
,Bakersfield,Bakersfield,4.97,82.9,,1.11994003,1.147481478,348.18,80.28,
,Redwood City,Redwood City,5.99,58.6,,1.724858757,4.949726305,1045.88,89.3,
,Anaheim,Anaheim,6.09,66,,2.181922197,6.840266136,703.66,53.92,
,Glendale,Glendale,6.54,37.9,,1.466909091,6.145859017,779.7,50.92,
,Fullerton,Fullerton,6.68,54,,1.669338677,3.460156895,1794.15,33.89,
,Los Angeles,Los Angeles,6.24,58.6,,1.2520908,16.84457003,1138.56,32.76,
,La Puente,La Puente,8.94,21,,2.682596934,1.534343187,3072.45,44.02,
,Los Angeles,Los Angeles,5.5,65.4,,1.465880371,9.968759056,1093,69.43,
,Los Angeles,Los Angeles,6,81,,0.989534884,8.493927603,957.12,58.23,
,Garden Grove,Garden Grove,5.52,59.4,,2.072895277,5.341060965,2259.11,43.9,
,Rialto,Rialto,5.63,45.6,,2.475088968,1.403976616,568.74,78.48,
,Los Angeles,Los Angeles,6.5,64.2,,1.630669546,3.223460078,1367.51,61.39,
,Los Angeles,Los Angeles,6.13,66.7,,1.239664083,20.35251042,2242.02,44.73,
,Los Angeles,Los Angeles,5.91,54.5,,1.415332772,14.09721493,1512.32,49.92,
,Arvin,Arvin,6.54,79.5,,1.84470821,1.031890349,157.53,39.16,
,Santa Ana,Santa Ana,6.62,56.1,,2.629948365,4.698814407,844.64,47.58,
,San Jose,San Jose,5.17,52.8,,1.881656805,4.481193757,2058.27,64.59,
,Norwalk,Norwalk,6.31,39.9,,1.942528736,5.644009131,551.4,62.19,
,Riverside,Riverside,6.14,58.7,,2.151231946,3.876399879,394.12,69.71,
,San Jose,San Jose,6.66,46.4,,1.656702025,4.202484269,1915.11,47.16,
,Lathrop,Lathrop,6.99,40.6,,2.344717182,2.818061527,331.08,82.64,
,Taft,Taft,5.62,59.9,,1.799261993,0.589802256,343.98,34.02,
,San Francisco,San Francisco,5.83,58.3,,0.33809099,42.38720547,1404.98,68.43,
,Bakersfield,Bakersfield,7.06,34.4,,2.349321949,0.319274242,360.77,50.43,
,Stockton,Stockton,8.59,29.9,,2.201537148,0.154314634,850.93,49.56,
,Baldwin Park,Baldwin Park,5.88,41.4,,2.526147279,5.459528876,493.33,62.29,
,Bakersfield,Bakersfield,5.63,49.3,,1.745213549,4.20046739,862.32,82.51,
,Perris,Perris,5.01,62.5,,2.083008357,1.572507564,446.31,50.89,
,Oakland,Oakland,5.4,49.7,,0.930495222,13.81853789,186.3,165.52,
,Morgan Hill,Morgan Hill,6.83,42.8,,1.857636489,1.44422767,1027.54,38.43,
,Inglewood,Inglewood,5.37,61.5,,1.208730557,18.39529181,1257.96,99.89,
,Clovis,Clovis,7.19,47.9,,1.953838435,3.179742314,336.53,47.05,
,Fontana,Fontana,6.48,34.8,,2.197190166,4.007885829,348.45,47.51,
,Bellflower,Bellflower,6.15,30.3,,2.176781003,4.249669454,824.12,79.03,
,Oxnard,Oxnard,7.34,46.5,,2.296912114,0.086959902,508.98,33.31,
,Winnetka,Winnetka,5.86,31.7,,1.670700637,6.420767726,856.34,57.95,
,Sacramento,Sacramento,5.09,65.4,,1.825644098,2.447280882,493.79,128.07,
,Modesto,Modesto,6.15,40.5,,2.081350729,4.497783598,442.77,45.93,
,Hawthorne,Hawthorne,5.97,53.4,,1.221618357,20.64147136,756.94,66.13,
,West Sacramento,West Sacramento,5.42,63.2,,1.569343066,3.091145816,398.28,80.98,
,San Pedro,San Pedro,5.93,39.9,,1.582538518,13.65443735,654.23,84.98,
,Los Angeles,Los Angeles,6.13,84.4,,0.450903378,48.45607602,1402.7,38.64,
,National City,National City,5.9,63.3,,1.514258555,6.530942753,820.59,73.62,
,Los Angeles,Los Angeles,6.09,64.5,,1.105882353,6.259942649,1128.32,39.09,
,Fontana,Fontana,5.17,63.8,,2.083404255,3.448204483,360.2,74.3,
,Panorama City,Panorama City,4.7,71.8,,1.401960784,14.25481586,819.21,83.57,
,San Bernardino,San Bernardino,5.01,79.3,,1.320685435,2.548140967,1180.66,72.24,
,Fresno,Fresno,5.56,55.2,,1.513,3.094142239,411.14,103.5,
,Panorama City,Panorama City,4.55,90.1,,1.282634731,24.40316261,722.3,95.94,
,Lemoore,Lemoore,6.95,34.5,,2.345238095,0.018799215,167.47,71.47,
,Sanger,Sanger,5.94,62.3,,2.249226964,0.391444126,196.16,72.31,
,Redlands,Redlands,6.77,36.9,,1.933935361,1.741044864,1070.97,46.81,
,Santa Ana,Santa Ana,6.45,72.1,,1.116358952,6.212789357,781.05,45.66,
,Los Angeles,Los Angeles,6.17,57.9,,1.197966507,20.8627539,995,39.4,
,Manteca,Manteca,6.8,31.4,,2.166793025,3.512044118,913.43,81,
,Fresno,Fresno,6.05,40,,1.721843003,3.651899742,694.06,93.29,
,Chino,Chino,6.74,33.8,,2.210456651,2.713918952,2446.24,46.51,
,Santa Ana,Santa Ana,6.28,49.7,,2.545856354,1.802582156,846.17,45.3,
,Long Beach,Long Beach,4.81,72.2,,1.265957447,17.58198922,886.35,88.07,
,La Puente,La Puente,6.69,26.3,,2.875420875,4.017758944,595.92,48.73,
,North Hollywood,North Hollywood,6.09,59,,1.489337823,11.1106632,966.5,35.62,
,Whittier,Whittier,6.62,44.2,,2.408940397,4.514952626,466.05,46.81,
,North Hills,North Hills,6.56,30.3,,2.379622642,3.036891209,2842.66,67.06,
,Fresno,Fresno,5.49,60.5,,1.435746902,4.754669508,394.38,112.49,
,Downey,Downey,7.66,38.4,,1.999267936,7.553201435,1220.45,38.3,
,Bakersfield,Bakersfield,4.49,81.9,,1.53028065,2.514144419,437.71,101,
,Manteca,Manteca,8.03,25.5,,2.157349896,0.627637306,852.95,98.38,
,Winnetka,Winnetka,6.71,44.2,,1.918181818,5.60817454,1438.88,53.78,
,Pittsburg,Pittsburg,5.11,60,,1.839703366,1.177176446,610.13,150.18,
,Hawthorne,Hawthorne,5.74,53.7,,1.382183908,21.90562436,1473.48,78.54,
,Atwater,Atwater,5.95,40,,2.001845018,1.921860533,295.97,67.83,
,Modesto,Modesto,7.43,23.6,,2.424263675,0.644458857,1545.22,88.11,
,Marysville,Marysville,5.64,71.7,,1.500672948,1.05588187,639.59,50.01,
,Gardena,Gardena,6.17,39.2,,1.277147488,11.06920716,810.67,79.41,
,Chula Vista,Chula Vista,5.97,67,,1.188013136,10.69012731,1474.21,57.45,
,Los Angeles,Los Angeles,6.52,86.4,,0.461940299,39.23903919,854.86,33.03,
,Van Nuys,Van Nuys,6.18,72.3,,1.23878327,14.63122266,2683.04,41,
,Upland,Upland,5.4,59.6,,1.5248,5.261730234,551.99,81.42,
,Sacramento,Sacramento,5.52,52.8,,1.566242339,3.069093696,1515.48,124.91,
,South Gate,South Gate,5.04,74.3,,1.68296796,7.561273944,1051.24,46.23,
,Los Angeles,Los Angeles,5.88,73.1,,1.192037471,10.8849675,1226.16,33.6,
,West Covina,West Covina,6.92,30.1,,2.352851711,3.075740343,1557.62,46.97,
,California City,California City,5.27,59.2,,1.848824188,0.001778478,132.97,79.63,
,Sacramento,Sacramento,5.97,51.5,,2.022952854,1.937459571,1278.58,75.68,
,Bakersfield,Bakersfield,5.54,61.2,,1.930671104,4.400562453,484.63,82.51,
,Pomona,Pomona,5.55,67.6,,1.859943978,4.584385024,424.04,70.31,
,Stockton,Stockton,6.47,44.3,,1.640163099,2.327465741,1848.57,67.59,
,Upland,Upland,6.3,62.9,,1.699115044,4.559829523,507.19,56.39,
,Bakersfield,Bakersfield,4.78,81.8,,0.981095176,4.179030643,336.14,80.22,
,Martinez,Martinez,6.17,43.5,,2.244019139,0.329067735,1335.84,78.96,
,Los Angeles,Los Angeles,6.06,50.1,,1.529531568,7.629882362,1332.21,66.41,
,Los Angeles,Los Angeles,5.2,46.2,,1.721122112,5.042016022,914.91,103.18,
,Ontario,Ontario,7.5,32.7,,2.29338843,1.255117587,406.98,43.66,
,Westminster,Westminster,6.3,66.5,,1.513422819,7.279877391,1041.88,38.28,
,Los Angeles,Los Angeles,5.39,37.6,,1.5,7.21545549,1003.99,127.53,
,Panorama City,Panorama City,4.92,73.3,,1.24668435,6.722659451,973.28,95.94,
,Los Angeles,Los Angeles,5.21,51.1,,1.465660377,5.472763256,1111.56,123.61,
,Madera,Madera,6.65,41.9,,2.452550415,0.161475148,561.04,114.56,
,Sacramento,Sacramento,5.04,73.8,,1.53690426,4.231111422,881.75,104.06,
,Lindsay,Lindsay,5.33,79.5,,1.400599401,0.548024293,263.15,55.02,
,Montebello,Montebello,7.53,20.1,,1.914210871,2.704095814,2054.85,47,
,Arvin,Arvin,7.33,60.3,,2.300193673,0.016592863,361.51,38.16,
,Porterville,Porterville,5.13,69.4,,2.138139791,1.471480704,272.14,58.17,
,Alhambra,Alhambra,6.67,42.9,,1.729394602,8.905553234,1188.29,38.05,
,Lawndale,Lawndale,5.84,51.6,,2.123046875,8.134285556,1925.47,66.98,
,Pittsburg,Pittsburg,5.05,51.2,,1.850429097,4.262649961,1625.23,150.18,
,Bakersfield,Bakersfield,6.3,41.6,,1.625806452,2.102594319,865.99,80.97,
,Los Angeles,Los Angeles,6.22,65.5,,1.297991071,26.01718425,1443.98,65.18,
,Visalia,Visalia,6.04,73,,0.955854127,1.27443292,521.16,58.31,
,Atwater,Atwater,5.79,73.9,,1.482233503,2.069286514,556.33,67.83,
,Los Angeles,Los Angeles,5.59,84.7,,0.848159509,14.59442044,1103.56,51.32,
,Union City,Union City,6.96,12.1,,2.417409544,0.157394602,1058.02,91.09,
,Tulare,Tulare,5.42,80.7,,1.559594756,2.491139878,288.97,78.57,
,Mira Loma,Mira Loma,8.99,20.2,,2.289983845,0.469208544,1370.24,30.21,
,Norwalk,Norwalk,6.27,37.9,,2.182781457,5.728091735,2159.22,53.16,
